id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5104479074,A5104479074,Yifan Yang,,,,unknown,Other,1,2025,0.0004591157430788302,10.0,0.0,1.7357029256492248e-11,77
A5104507129,A5104507129,Cheng Long,Nanyang Technological University,I172675005,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,4.6048398715427057e-14,55
A5104522129,A5104522129,Teresa Nguyen,Stanford University,I97018004,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,6.146945824384341e-05,68
A5104592651,A5104592651,Ishika Rathi,University of California San Diego,I36258959,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2357
A5104593320,A5104593320,Hossein Abedi,Virtual Reality Medical Center,I4210122052,healthcare,healthcare,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3405
A5104594682,A5104594682,Tiago Sousa,University of Luxembourg,I186903577,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,2338
A5104631446,A5104631446,Yifan Song,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,4.41506432334498e-23,72
A5104631447,A5104631447,Bill Yuchen Lin,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,4.41506432334498e-23,72
A5104650293,A5104650293,Devi Faizah Yuliana,,,,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,1369
A5104666543,A5104666543,Olivier Adjoua,Sorbonne Université,I39804081,education,education,Other,3,2025,0.0002754694458472981,18.0,0.0,2.5933430605484303e-24,1340
A5104668917,A5104668917,Xuyang Li,Chinese Academy of Sciences,I19820366,government,government,Other,1,2025,0.00013773472292364904,3.0,0.0,1.4533339298549452e-50,2363
A5104670548,A5104670548,Linke Ouyang,Shanghai Artificial Intelligence Laboratory,I4391012619,facility,research_institute,Other,1,2025,0.0003213810201551811,7.0,0.0,4.7534482850729555e-33,793
A5104679045,A5104679045,David Grindem,Mayo Clinic in Arizona,I4210125099,healthcare,healthcare,Other,1,2025,9.182314861576603e-05,2.0,0.0,6.50461580467914e-63,2603
A5104679581,A5104679581,Rei Mariman,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,3.3054128126855345e-48,1016
A5104689514,A5104689514,Pierre-Olivier Estève,,,,unknown,Other,1,2025,0.0018364629723153208,40.0,0.0,1.3105799720359042e-06,234
A5104702006,A5104702006,Hudson Etkin,Alto Neuroscience (United States),I4210156784,company,company,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2824
A5104706697,A5104706697,Yujia Xia,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,1739
A5104707682,A5104707682,Anwoy Chatterjee,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1687
A5104724682,A5104724682,Tsz Ying Ho,Hong Kong Baptist University,I141568987,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.2379046841796842e-54,1768
A5104747352,A5104747352,Özge Kabakcı,International Business School,I192915278,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,3.3054128126855345e-48,1016
A5104773752,A5104773752,Aaron Fanous,Stanford University,I97018004,education,education,Other,3,2025,0.0005968504660024792,16.0,0.0,1.86700703935211e-05,136
A5104781471,A5104781471,Branislav Kveton,,,,unknown,Other,1,2025,0.0015150819521601395,33.0,0.0,1.729159055357112e-07,257
A5104851139,A5104851139,Kai Etkin,Alto Neuroscience (United States),I4210156784,company,company,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2824
A5104938884,A5104938884,Eliza Berman,STZ eyetrial,I4210145878,healthcare,healthcare,Other,1,2025,0.00018364629723153207,4.0,0.0,3.1876289200808114e-47,236
A5104939871,A5104939871,Bisma Nasim,IU International University of Applied Sciences,I4210148941,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,2556
A5104977538,A5104977538,Samuel C. Hoffman,IBM (United States),I1341412227,company,company,Other,1,2025,0.0002295578715394151,5.0,0.0,3.9163194895834273e-50,987
A5104978423,A5104978423,Zhuohan Liu,,,,unknown,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,395
A5105014690,A5105014690,Gaithersburg MD NIST,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3406
A5105018994,A5105018994,Nesma Ragab Nasr,Zagazig University,I192398990,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2218
A5105023786,A5105023786,Huanyu Zhang,Chinese Academy of Sciences,I19820366,government,government,Other,1,2025,0.0002295578715394151,5.0,0.0,5.9783175169765354e-18,389
A5105049205,A5105049205,Bhumin Bhutdhakomut,Rajamangala University of Technology Lanna,I73683852,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,4.64899128729296e-40,1163
A5105053161,A5105053161,Xinyi Wu,University of South Carolina,I155781252,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,5.562149020691954e-27,412
A5105064713,A5105064713,Narongrit Jinjantarawong,King Mongkut's Institute of Technology Ladkrabang,I91538806,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,4.64899128729296e-40,1163
A5105068161,A5105068161,Elien Vissers-Similon,University of Antwerp,I149213910,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,2473
A5105068447,A5105068447,Wen Ji,Tongji University,I116953780,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2123
A5105080942,A5105080942,Pornteera Chunhajinda,King Mongkut's Institute of Technology Ladkrabang,I91538806,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,3.242934938761813e-40,1163
A5105081057,A5105081057,Luisa Sophie Schuhmacher,Ludwig-Maximilians-Universität München,I8204097,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,4.774377920210772e-33,1559
A5105081962,A5105081962,Pooya Jannaty,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3407
A5105094342,A5105094342,Paulina Moehrle,LMU Klinikum,I3018771216,healthcare,healthcare,Other,1,2025,0.0005509388916945961,12.0,0.0,4.774377920210772e-33,1559
A5105094801,A5105094801,Yao Guangyuan,University of Macau,I204512498,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3408
A5105190521,A5105190521,Claus Zimmer,Technical University of Munich,I62916508,education,education,Other,1,2025,0.0006427620403103622,14.0,0.0,1.4274954843521116e-08,242
A5105206275,A5105206275,Wenyang He,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3409
A5105206377,A5105206377,Lizhi Lin,Huaihua University,I12393601,education,education,Other,1,2025,0.0005050273173867132,11.0,0.0,6.800521153891091e-16,41
A5105250653,A5105250653,Ursula Schmidt-Erfurth,Medical University of Vienna,I76134821,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,334
A5105348764,A5105348764,Artie W. Ng,Sustainable Innovation (Sweden),I4210119728,company,company,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,91
A5105402999,A5105402999,Huan Zuo,Changsha Central Hospital,I4210103530,healthcare,healthcare,Other,1,2025,0.00041320416877094717,9.0,0.0,1.9356575355218924e-38,309
A5105407668,A5105407668,Benjamin Greene,University of Alabama at Birmingham,I32389192,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,491
A5105423104,A5105423104,Kin-Man Law,National Chung Hsing University,I162838928,education,education,Other,1,2025,0.0008723199118497773,19.0,0.0,3.9310529252793286e-23,629
A5105454969,A5105454969,Mansu Kim,Gwangju Institute of Science and Technology,I39534123,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.5414616443150464e-52,2293
A5105515446,A5105515446,Christoforos Kachris,University of West Attica,I4210094138,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3410
A5105523625,A5105523625,John R. Smith,IBM (United States),I1341412227,company,company,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,623
A5105525065,A5105525065,Siddhartha Bhattacharya,Michigan State University,I87216513,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.4772908297253218e-26,197
A5105529771,A5105529771,Ming Xia,Southern University of Science and Technology,I3045169105,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,2213
A5105670325,A5105670325,Abdul Majid,Wuhan University,I37461747,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1458
A5105687411,A5105687411,Zhifan Feng,,,,unknown,Other,2,2025,0.0003213810201551811,12.0,0.0,1.0624254069599862e-34,1221
A5105786699,A5105786699,Michela Paganini,,,,unknown,Other,1,2025,0.0005050273173867132,11.0,0.0,2.39109439990168e-12,13
A5105844304,A5105844304,Yunxuan Pang,China University of Geosciences (Beijing),I3125743391,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,744
A5105844397,A5105844397,Bingqing Cheng,,,,unknown,Other,1,2025,0.0005968504660024792,13.0,0.0,4.699001336265209e-31,1293
A5105887791,A5105887791,Y. Z. Sun,Central China Normal University,I40963666,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2235
A5105912333,A5105912333,Eric A. Grin,NYU Langone Health,I4210086933,healthcare,healthcare,Other,1,2025,0.0013773472292364906,30.0,0.0,1.353315088540935e-05,771
A5105920563,A5105920563,Sudeshna Das,Harvard University,I136199984,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,1.6776783991797784e-06,68
A5105924929,A5105924929,Danilo Bernardo,"University of California, San Francisco",I180670191,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.2813474885148436e-06,68
A5105940274,A5105940274,Rafiqul Haque,Institute of Flight,I4210116919,nonprofit,nonprofit,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1203
A5105975278,A5105975278,Serge Miguet,Université Claude Bernard Lyon 1,I100532134,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,416
A5105978897,A5105978897,Kate Larson,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2517
A5106011056,A5106011056,Ben Markey,Carnegie Mellon University,I74973139,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,2307
A5106012438,A5106012438,Mikel M. Iparraguirre,Universidad de Zaragoza,I255234318,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2720
A5106015652,A5106015652,Rita Detrick,Old Dominion University,I81365321,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,1.4887451102271738e-39,29
A5106055653,A5106055653,Xuansheng Wu,University of Georgia,I165733156,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.6024993368482306e-19,55
A5106055665,A5106055665,Sam Wolken,California University of Pennsylvania,I36788626,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,3411
A5106055722,A5106055722,Sarah Wyer,Durham University,I190082696,education,education,Other,1,2025,4.591157430788302e-05,1.0,0.0,3.931052925279319e-76,2325
A5106059708,A5106059708,Alexandra Kaminer,Goethe University Frankfurt,I114090438,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,1551
A5106060929,A5106060929,Alicia Tierz,Universidad de Zaragoza,I255234318,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2720
A5106113513,A5106113513,Ze Chai,Beijing University of Posts and Telecommunications,I139759216,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.216801930363482e-53,1917
A5106124934,A5106124934,Jocelyn Chanussot,Institut polytechnique de Grenoble,I106785703,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.5902413915508274e-13,242
A5106127259,A5106127259,Emilio Insfrán,Universitat Politècnica de València,I60053951,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2793
A5106133328,A5106133328,Sydney Taylor,University of California San Diego,I36258959,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2357
A5106153657,A5106153657,Oyindamola Omolara Ogunruku,Western Illinois University,I117942362,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.0499366521938711e-50,1193
A5106164570,A5106164570,Aneeshkumar Perukilakattunirappel Sundareswaran,Walmart (United States),I1330693074,company,company,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,3412
A5106215745,A5106215745,Dhruv Kumar Seth,Walmart (United States),I1330693074,company,company,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,3412
A5106215746,A5106215746,Karan Kumar Ratra,Walmart (United States),I1330693074,company,company,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,3412
A5106233782,A5106233782,Chunting Tan,Capital Medical University,I183519381,education,education,Other,1,2025,0.0011937009320049585,26.0,0.0,2.6577879662389638e-15,1133
A5106253794,A5106253794,Oliwia Sysło,Academy of Fine Arts in Katowice,I4210105686,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,2.424962414550713e-31,2241
A5106253796,A5106253796,Zuzanna Błecha,Medical University of Silesia,I166182418,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,2.424962414550713e-31,2241
A5106253797,A5106253797,Konrad Haraziński,Medical University of Silesia,I166182418,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,2.424962414550713e-31,2241
A5106276219,A5106276219,Zehui Wu,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2486
A5106276220,A5106276220,Pengyuan Shi,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2486
A5106276221,A5106276221,Kaan Donbekci,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2486
A5106276222,A5106276222,Julia Hirschberg,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2486
A5106276618,A5106276618,Amruta Mahuli,Max Planck Institute for Security and Privacy,I4210096592,facility,research_institute,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,879
A5106306615,A5106306615,C. H. Jiang,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3413
A5106325613,A5106325613,Yuxin Zhou,Wenzhou University,I146620803,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,1.1255716595670902e-53,1807
A5106326336,A5106326336,Qasem Al Tashi,,,,unknown,Other,1,2025,0.0005968504660024792,13.0,0.0,9.29139561224821e-25,197
A5106333894,A5106333894,Nisreen Salameh,Arab American University,I53620714,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,3.5485630559888316e-36,1090
A5106356516,A5106356516,Tahar Chettaoui,Fraunhofer Institute for Computer Graphics Research,I3019423309,facility,research_institute,Other,3,2025,0.00036729259446306413,14.0,0.0,3.6448228668354157e-34,1874
A5106383560,A5106383560,Vivian Shao,Brigham and Women's Hospital,I1283280774,healthcare,healthcare,Other,1,2025,0.0002754694458472981,6.0,0.0,6.266630751046689e-45,916
A5106383561,A5106383561,Valentina Carducci,Mayo Clinic,I1330342723,funder,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,6.266630751046689e-45,916
A5106385230,A5106385230,Zain Memon,"University of California, San Francisco",I180670191,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1545
A5106403892,A5106403892,Zihao Zheng,Harbin Institute of Technology,I204983213,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,830
A5106417088,A5106417088,Yoonsang Kim,Stony Brook University,I59553526,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,6.044924358639258e-44,901
A5106430970,A5106430970,Yi Han,Procter & Gamble (Netherlands),I4210108292,company,company,Other,2,2025,0.0005509388916945961,20.0,0.0,3.812415158484013e-24,1493
A5106439267,A5106439267,Zhaoguang Long,East China Normal University,I66867065,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,1038
A5106463942,A5106463942,Ruiyang Qin,Villanova University,I7863295,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,5.810138176136747e-15,20
A5106468718,A5106468718,Saddek Bensalem,Saint-Gobain (France),I123791789,company,company,Other,1,2025,0.0005050273173867132,11.0,0.0,1.298929962725324e-34,541
A5106481242,A5106481242,Weizhi Liu,Sichuan University,I24185976,education,education,Other,1,2025,0.0005509388916945961,12.0,0.0,3.9405423591586553e-32,70
A5106484204,A5106484204,Jing Yang,University of Malaya,I33849332,education,education,Other,1,2025,0.0002754694458472981,6.0,0.0,2.969547931036387e-41,400
A5106519386,A5106519386,A Shreyas,Nitte University,I1333540553,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,2.472359144250803e-46,277
A5106537837,A5106537837,Peterben Ajuga,Novena University,I233754661,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,4.364345468665178e-39,1787
A5106578837,A5106578837,Lei Zhang,University of Science and Technology of China,I126520041,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1564
A5106625715,A5106625715,Cherodeep Goswami,University of Wisconsin Health,I4210132596,healthcare,healthcare,Other,4,2025,0.0011477893576970755,58.0,8.142400137091097e-06,0.0004817554686655648,136
A5106653755,A5106653755,Toby Zerner,,,,unknown,Other,2,2025,0.0002295578715394151,10.0,0.0,6.819168692183851e-37,1347
A5106659559,A5106659559,Mathieu Boily,McGill University,I5023651,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,5.633982756823216e-44,1528
A5106665185,A5106665185,Haoyu Guo,Zhejiang University,I76130692,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,2.3211392357869046e-17,216
A5106667491,A5106667491,Rui Wang,Huazhong University of Science and Technology,I47720641,education,education,Other,1,2025,0.0007804967632340112,17.0,0.0,1.0200385206086638e-11,188
A5106667724,A5106667724,Long He,Jilin University,I194450716,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,1.8563249363449988e-11,188
A5106668475,A5106668475,Yuandong Tian,,,,unknown,Other,1,2025,0.0003213810201551811,7.0,0.0,3.189249024165931e-44,539
A5106671151,A5106671151,Liyue Zhang,,,,unknown,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3414
A5106672327,A5106672327,L. Cerdá Alberich,,,,unknown,Other,1,2025,0.0003213810201551811,7.0,0.0,4.3600197976231803e-44,735
A5106680734,A5106680734,Adel Bensahla,University of Geneva,I114457229,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,1374
A5106680789,A5106680789,Reza Saboori Amleshi,Iran University of Medical Sciences,I161106909,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,135
A5106707877,A5106707877,Kaoru Ota,Muroran Institute of Technology,I41725924,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,1956
A5106708808,A5106708808,Junjie Chu,Helmholtz Center for Information Security,I4210128801,facility,research_institute,Other,1,2025,0.0002295578715394151,5.0,0.0,3.9163194895834273e-50,159
A5106708987,A5106708987,S. Sathiya Keerthi,,,,unknown,Other,1,2025,0.00036729259446306413,8.0,0.0,1.6397291639515525e-41,477
A5106713564,A5106713564,Gokul Pandy,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,1927
A5106715747,A5106715747,Kaichun Wang,,,,unknown,Other,1,2025,0.0003213810201551811,7.0,0.0,2.2657505984209755e-42,897
A5106721764,A5106721764,Yuqi Li,Chinese Academy of Sciences,I19820366,government,government,Other,1,2025,0.0002295578715394151,5.0,0.0,3.305412812685534e-48,2194
A5106740928,A5106740928,Ian Bolger,Mount Sinai Hospital,I4210101641,healthcare,healthcare,Other,1,2025,0.0009641430604655434,21.0,0.0,6.1421611162191436e-21,911
A5106746626,A5106746626,Wenxuan Wang,,,,unknown,Other,1,2025,0.0003213810201551811,7.0,0.0,1.0014838250729247e-20,194
A5106759592,A5106759592,Laura Manuela Olarte Bermúdez,Universidad de Los Andes,I162096671,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2116
A5106864361,A5106864361,Deirdre Goode,Harvard University,I136199984,education,education,Other,1,2025,0.0005050273173867132,11.0,0.0,6.863176397288944e-35,456
A5106880775,A5106880775,Tobias Geger,Clausthal University of Technology,I43980791,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,2353
A5106881524,A5106881524,Khoa Nguyen Tho Anh,University of Khanh Hoa,I4210088746,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,995
A5106890313,A5106890313,Sara Sambin,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2025,0.0005050273173867132,11.0,0.0,6.863176397288944e-35,537
A5106918547,A5106918547,Patricia J. Slagter van Tryon,East Carolina University,I186335123,education,education,Other,1,2025,0.0021119324181626186,46.0,0.0,0.001981190402627285,213
A5106936186,A5106936186,Karin Sudri,Sheba Medical Center,I2799810450,healthcare,healthcare,Other,1,2025,0.0002754694458472981,6.0,0.0,1.5532882072878049e-15,20
A5106941323,A5106941323,Liping Pan,Shenzhen Third People’s Hospital,I4210166055,healthcare,healthcare,Other,1,2025,0.0002754694458472981,6.0,0.0,2.692249106484815e-47,2213
A5106942630,A5106942630,Weidong Xiao,National University of Defense Technology,I170215575,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,1960
A5106943753,A5106943753,Xuelong Li,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,5.2025313624326326e-49,920
A5106944689,A5106944689,D.C. Zhou,,,,unknown,Other,1,2025,0.0005050273173867132,11.0,0.0,2.4190283788119435e-17,216
A5106956488,A5106956488,Reem Agbareia,Hadassah Medical Center,I2799899409,healthcare,healthcare,Other,3,2025,0.0006886736146182453,25.0,0.0,2.560181481017169e-14,20
A5106975776,A5106975776,Wei Wang,University of Science and Technology of China,I126520041,education,education,Other,1,2025,0.0012396125063128414,27.0,0.0,2.86488112942965e-10,32
A5107027979,A5107027979,Karl W. Schulz,Advanced Micro Devices (United States),I4210137977,company,company,Other,1,2025,0.0004591157430788302,10.0,0.0,1.292543611232283e-36,1195
A5107028498,A5107028498,Jingru Wang,California University of Pennsylvania,I36788626,education,education,Other,2,2025,9.182314861576603e-05,4.0,0.0,4.845396826730547e-55,3150
A5107031715,A5107031715,Beijia Zou,Southwest Medical University,I3017480383,funder,unknown,Other,1,2025,0.0002754694458472981,6.0,0.0,8.468670652973872e-45,1446
A5107062832,A5107062832,Yihang Chen,Chinese University of Hong Kong,I177725633,education,education,Other,1,2025,0.00036729259446306413,8.0,0.0,1.556235673113438e-09,32
A5107063648,A5107063648,Jiaming Liu,Shanghai Theatre Academy,I2801461538,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,1888
A5107063949,A5107063949,Quanxing Xu,Macau University of Science and Technology,I111950717,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2611
A5107071392,A5107071392,Maria José Ferreira,Carnegie Mellon University,I74973139,education,education,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,699
A5107072461,A5107072461,Yu Sun,,,,unknown,Other,1,2025,0.00018364629723153207,4.0,0.0,4.845396826730548e-55,2706
A5107077385,A5107077385,Peter Neidlinger,Center for Systems Biology Dresden,I4210148197,facility,research_institute,Other,2,2025,0.0007804967632340112,20.0,0.0,9.130979959462576e-08,242
A5107079371,A5107079371,Ankit Sakhuja,Icahn School of Medicine at Mount Sinai,I98704320,education,education,Other,1,2025,0.0004591157430788302,10.0,0.0,7.704393924225233e-15,20
A5107086532,A5107086532,Toni Mankowitz,University of Southern California,I1174212,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,1849
A5107092456,A5107092456,Zhangxiao Shen,Wuhan University,I37461747,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,1.7522579172454705e-42,1616
A5107100899,A5107100899,Cherry Alih,Mindanao State University,I354071399,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,2544
A5107111983,A5107111983,Aditya Desu,The University of Melbourne,I165779595,education,education,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,756
A5107114089,A5107114089,Bumsoo Kim,Chung Cheong University,I9272278,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,433
A5107154968,A5107154968,Franciscus H. A. Bakker,Radboud University Nijmegen,I145872427,education,education,Other,1,2025,0.0005968504660024792,13.0,0.0,8.976976983177159e-27,622
A5107154990,A5107154990,Padmaja Pravin Saraf,University of Georgia,I165733156,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,1.6024993368482306e-19,55
A5107179070,A5107179070,Bhuvanashree Murugadoss,Microsoft Research (United Kingdom),I4210164937,company,company,Microsoft,1,2025,0.0003213810201551811,7.0,0.0,4.5237846414550947e-35,22
A5107184634,A5107184634,Daniel Ohayon,,,,unknown,Other,1,2025,0.00013773472292364904,3.0,0.0,3.540777697892328e-60,2326
A5107185143,A5107185143,Alina Vereshchaka,"University at Buffalo, State University of New York",I63190737,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3415
A5107217793,A5107217793,Omri Zur,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.010352815254806e-46,1710
A5107217794,A5107217794,Leah Attal,Bar-Ilan University,I13955877,education,education,Other,2,2025,0.0002754694458472981,8.0,0.0,1.0456331691533236e-45,1710
A5107217795,A5107217795,Zaki Nujeidat,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.010352815254806e-46,1710
A5107217797,A5107217797,Gilad Plopsky,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.010352815254806e-46,1710
A5107218857,A5107218857,Zhengqiu Zhu,National University of Defense Technology,I170215575,education,education,Other,1,2025,0.0,0.0,0.0,4.364345468665175e-92,3416
A5107222721,A5107222721,Nghi D. Q. Bui,,,,unknown,Other,1,2025,9.182314861576603e-05,2.0,0.0,8.459518039776312e-67,2318
A5107228559,A5107228559,Ya-Qin Zhang,Tsinghua University,I99065089,education,education,Other,1,2025,0.00041320416877094717,9.0,0.0,9.54947178961352e-37,82
A5107242882,A5107242882,Guangjie Li,National University of Defense Technology,I170215575,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1753
A5107246472,A5107246472,Weikai Miao,East China Normal University,I66867065,education,education,Other,1,2025,0.0003213810201551811,7.0,0.0,8.894184921611764e-15,34
A5107246651,A5107246651,Martin Weyssow,Université de Montréal,I70931966,education,education,Other,1,2025,0.00018364629723153207,4.0,0.0,2.3485704330372913e-17,55
A5107249160,A5107249160,Bo Liu,Beijing Institute of Technology,I125839683,education,education,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1753
A5107250497,A5107250497,Shan Huang,State Key Laboratory of Remote Sensing Science,I4210166112,facility,research_institute,Other,1,2025,0.00013773472292364904,3.0,0.0,1.526279719741418e-15,268
A5107279934,A5107279934,Junjie Zhu,,,,unknown,Other,1,2025,0.0002295578715394151,5.0,0.0,7.619656458334121e-51,1278
A5107287161,A5107287161,Siddharth Singi,Memorial Sloan Kettering Cancer Center,I1334819555,healthcare,healthcare,Other,1,2025,0.0011018777833891923,24.0,0.0,1.5546834534954654e-15,973
