id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5100604018,A5100604018,Chao Yang,Hunan University,I16609230,education,education,Other,1,2023,6.160195894229437e-05,4.0,0.0,2.2661532434860574e-14,1665
A5100604062,A5100604062,Fusheng Hao,Chinese University of Hong Kong,I177725633,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,9.583707133569412e-10,192
A5100604093,A5100604093,Bo Li,,,,unknown,Other,1,2025,0.00012320391788458874,8.0,0.0,2.277855126356273e-08,71
A5100604103,A5100604103,Zhibin Chen,,,,unknown,Other,1,2025,0.00026180832550475107,17.0,0.0,6.799348499217058e-12,95
A5100604133,A5100604133,Xu Chen,Central China Normal University,I40963666,education,education,Other,1,2024,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,8303
A5100604225,A5100604225,Shiping Wang,,,,unknown,Other,1,2024,4.620146920672077e-05,3.0,0.0,8.364738604031316e-09,344
A5100604286,A5100604286,Yanming Zhang,Hangzhou Medical College,I4210165441,education,education,Other,1,2025,0.00043121371259606056,28.0,0.0,2.802127335682089e-06,69
A5100604387,A5100604387,Chunjiang Zhao,National Engineering Research Center for Information Technology in Agriculture,I4210156423,facility,research_institute,Other,1,2022,9.240293841344155e-05,6.0,0.0,5.820318490869002e-24,1847
A5100604390,A5100604390,Chunjiang Zhao,Ministry of Agriculture and Rural Affairs,I4210151987,government,government,Other,1,2022,7.700244867786796e-05,5.0,0.0,9.694593162936925e-24,1847
A5100604494,A5100604494,Tong He,,,,unknown,Other,3,2023;2024,0.00030800979471147185,21.0,3.37202553164328e-05,1.826661232610741e-09,71
A5100604603,A5100604603,Wenting Chen,,,,unknown,Other,1,2024,7.700244867786796e-05,5.0,0.0,7.439803626228913e-06,150
A5100604609,A5100604609,Wenting Chen,City University of Hong Kong,I168719708,education,unknown,Other,3,2025,0.00033881077418261904,26.0,3.688017534815017e-05,1.537570183227505e-05,1665
A5100604633,A5100604633,Yong Wang,Chinese Academy of Sciences,I19820366,facility,research_institute,Other,1,2023,0.0007238230175719588,47.0,0.0,8.935504802067921e-07,74
A5100604751,A5100604751,Shaowei Chen,Ministry of Education,I4210110997,government,government,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,8282
A5100604792,A5100604792,Wenwen Zhou,Alibaba Group (China),I45928872,company,company,Other,1,2024,0.00010780342814901514,7.0,0.0,3.962276553574185e-15,455
A5100604860,A5100604860,Yun Liang,Peking University,I20231570,education,education,Other,1,2022,0.00013860440762016233,9.0,0.0,1.1116378137998426e-11,452
A5100604906,A5100604906,Xiaobin Wang,Alibaba Group (Cayman Islands),I4210086143,company,unknown,Other,2,2023;2024,0.00012320391788458874,16.0,0.0,6.374915779680255e-08,658
A5100604922,A5100604922,Kyungjae Lee,,,,unknown,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,5391
A5100604923,A5100604923,Kyungjae Lee,,,,unknown,Other,1,2023,0.00010780342814901514,7.0,0.0,8.364741380425764e-09,77
A5100604984,A5100604984,Harpreet Kaur,Lovely Professional University,I110360157,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,8.428430194030656e-26,799
A5100605041,A5100605041,Jian Zhang,South China University of Technology,I90610280,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,3308
A5100605099,A5100605099,Chen Lü,,,,unknown,Other,1,2025,7.700244867786796e-05,5.0,0.0,3.798289673327459e-13,71
A5100605344,A5100605344,Seung‐June Oh,University of Tübingen,I8087733,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,1.0931912740089621e-06,85
A5100605356,A5100605356,Shunli Wang,Peking University,I20231570,education,education,Other,1,2025,0.00029260930497589826,19.0,0.0,4.970755637529885e-18,455
A5100605358,A5100605358,Shunli Wang,Southwest University of Science and Technology,I1297991670,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,4244
A5100605415,A5100605415,Zhenxing Zhang,Institute of Computing Technology,I4210090176,facility,research_institute,Other,1,2025,0.00021560685629803028,14.0,0.0,2.2384658326689654e-12,1012
A5100605424,A5100605424,Zhenxing Zhang,University of Groningen,I169381384,education,education,Other,3,2022;2023,1.5400489735573592e-05,3.0,0.0,3.477256068033989e-30,4461
A5100605447,A5100605447,Huanhuan Chen,University of Science and Technology of China,I126520041,education,education,Other,2,2025,9.240293841344155e-05,7.0,0.0,1.7102074114967642e-26,3343
A5100605483,A5100605483,Dagang Li,Macau University of Science and Technology,I111950717,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,1101
A5100605555,A5100605555,Rui Xia,,,,unknown,Other,2,2022;2023,7.700244867786796e-05,6.0,0.0,7.630323558688274e-26,2675
A5100605587,A5100605587,Xiaoman Zhang,,,,unknown,Other,2,2023,6.160195894229437e-05,8.0,0.0,9.81005180590485e-10,1165
A5100605589,A5100605589,Xiaoman Zhang,,,,unknown,Other,1,2023,9.240293841344155e-05,6.0,0.0,5.052201043369214e-10,1165
A5100605593,A5100605593,Xiaoman Zhang,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,3.5844388702274336e-10,1165
A5100605634,A5100605634,Yuhui Yin,Art Institute of Portland,I2799847335,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,5.1797712596818403e-14,216
A5100605654,A5100605654,Neha Gupta,University of Warwick,I39555362,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,6008
A5100605658,A5100605658,Nitish Gupta,,,,unknown,Other,1,2022,7.700244867786796e-05,5.0,0.0,1.4333628346134027e-09,22
A5100605662,A5100605662,Neha Gupta,Bennett University,I3129773123,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,6.640886023990204e-13,34
A5100605686,A5100605686,Huiping Li,Tongji University,I116953780,education,education,Other,1,2025,0.00040041273312491337,26.0,0.0,2.7488515775400107e-11,751
A5100605733,A5100605733,Hao Lei,Huawei Technologies (China),I2250955327,company,company,Other,1,2023,0.00010780342814901514,7.0,0.0,3.8066110994167267e-11,104
A5100605805,A5100605805,Núria López,Institut Català d'Investigació Química,I4210088955,facility,research_institute,Other,1,2024,0.00013860440762016233,9.0,0.0,7.822044002443585e-10,127
A5100605907,A5100605907,Yuntao Wang,Xi'an Jiaotong University,I87445476,education,education,Other,1,2023,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,5488
A5100605911,A5100605911,Jianjun Li,Huazhong University of Science and Technology,I47720641,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,7.714346509650311e-09,178
A5100606009,A5100606009,Sumei Sun,"Agency for Science, Technology and Research",I115228651,government,government,Other,1,2024,0.00010780342814901514,7.0,0.0,9.212009163387052e-07,100
A5100606147,A5100606147,Yansheng Li,Wuhan University,I37461747,education,unknown,Other,2,2023;2025,0.0003696117536537662,29.0,1.711218232560791e-08,1.7922888810402447e-11,130
A5100606154,A5100606154,Xiaohong Li,Lanzhou University,I76214153,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,5687
A5100606264,A5100606264,Jun-Mo Kim,Korea Advanced Institute of Science and Technology,I157485424,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,1493
A5100606443,A5100606443,Hailong Liu,Chinese Academy of Sciences,I19820366,government,government,Other,1,2023,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,1596
A5100606500,A5100606500,Jun Yin,National University of Singapore,I165932596,education,education,Other,1,2025,0.00013860440762016233,9.0,0.0,2.0240294211741967e-23,2750
A5100606513,A5100606513,Mengdi Li,Hamburg University of Technology,I884043246,education,education,Other,1,2023,6.160195894229437e-05,4.0,0.0,2.6145872632595324e-28,4897
A5100606551,A5100606551,Jie Fu,Hong Kong University of Science and Technology,I200769079,education,unknown,Other,4,2023;2024,0.0008008254662498267,94.0,0.0011646004078384102,5.183405714855905e-07,62
A5100606615,A5100606615,Junliang Liu,,,,unknown,Other,1,2024,0.00010780342814901514,7.0,0.0,4.557709073493508e-25,887
A5100606619,A5100606619,Haipeng Liu,Hefei University of Technology,I16365422,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.0264915658441336e-09,216
A5100606627,A5100606627,Haipeng Liu,Hefei University of Technology,I16365422,education,education,Other,1,2023,3.0800979471147184e-05,2.0,0.0,7.046756522661493e-12,216
A5100606669,A5100606669,Aditya Basu,Thrombosis Research Institute,I4210134763,nonprofit,nonprofit,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.813173939333271e-08,374
A5100606721,A5100606721,Yifei Chen,,,,unknown,Other,1,2024,0.00010780342814901514,7.0,0.0,1.2659207430375883e-09,116
A5100606723,A5100606723,Yifei Chen,Hangzhou Dianzi University,I50760025,education,education,Other,1,2025,0.0001848058768268831,12.0,0.0,1.7508696326221448e-21,4502
A5100606824,A5100606824,Ming Ding,Tsinghua University,I99065089,education,unknown,Other,5,2022;2023;2024,0.00043121371259606056,37.0,3.422436465121582e-08,1.386670933515191e-06,298
A5100606826,A5100606826,Ming Ding,Beijing Academy of Artificial Intelligence,I4210100255,other,unknown,Other,3,2022;2023;2024,0.00041581322286048697,29.0,5.390337432566492e-07,9.05437001498776e-07,298
A5100606903,A5100606903,Nguyễn Minh Đức,,,,unknown,Other,1,2023,0.00026180832550475107,17.0,0.0,6.079498193896145e-08,482
A5100606921,A5100606921,Xiaoyang Li,,,,unknown,Other,1,2024,0.00012320391788458874,8.0,0.0,6.786130505705185e-14,1661
A5100606922,A5100606922,Xiaoyang Li,University of Chinese Academy of Sciences,I4210165038,education,education,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,3849
A5100606995,A5100606995,Jun Zhu,Shenwu Technology Group Corp (China),I4210112475,company,company,Other,2,2022;2025,0.00010780342814901514,9.0,0.0,3.2825716363174523e-09,62
A5100607090,A5100607090,Md. Nahid Hasan,Bangladesh Atomic Energy Commission,I99574509,government,government,Other,1,2022,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,4060
A5100607163,A5100607163,Zekun Li,,,,unknown,Other,2,2022;2023,0.00021560685629803028,15.0,0.0,1.1459404944749691e-07,344
A5100607251,A5100607251,Guoliang Zhang,Beijing University of Technology,I37796252,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,1.1620613635173355e-29,3782
A5100607328,A5100607328,Arpita Ghosh,University of North Carolina at Charlotte,I102149020,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,6886
A5100607344,A5100607344,Li Xi,Zhejiang University of Science and Technology,I168879160,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,2.718667240709756e-09,1661
A5100607374,A5100607374,M. Xu,Jiangsu Provincial Center for Disease Control and Prevention,I4210117216,government,government,Other,1,2025,9.240293841344155e-05,6.0,0.0,3.207629697678321e-11,147
A5100607418,A5100607418,Yiding Wang,Hong Kong University of Science and Technology,I200769079,education,education,Other,2,2023,4.620146920672077e-05,3.0,0.0,1.0898096916579497e-10,139
A5100607526,A5100607526,Donghao Li,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,1.2487845046215794e-13,454
A5100607560,A5100607560,Xiaodong Wang,United Imaging Healthcare (China),I4210135459,company,company,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.992669892696138e-05,69
A5100608029,A5100608029,Kaixuan Huang,Princeton University,I20089843,education,education,Other,5,2023;2024;2025,0.00024640783576917747,34.0,3.319763371167935e-06,6.786534015312222e-06,528
A5100608122,A5100608122,Nan Yu,Soochow University,I3923682,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,7.218668389292665e-12,199
A5100608130,A5100608130,Jingru Li,Shenzhen University,I180726961,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,7288
A5100608256,A5100608256,Yan Lu,ShangHai JiAi Genetics & IVF Institute,I4210122302,healthcare,healthcare,Other,1,2024,6.160195894229437e-05,4.0,0.0,6.438192899917292e-11,139
A5100608321,A5100608321,Lingyun Wang,Zhejiang University of Technology,I55712492,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,1.496547632761604e-07,116
A5100608323,A5100608323,Lingyun Wang,Shanghai Tenth People's Hospital,I4210132741,healthcare,healthcare,Other,1,2024,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,3252
A5100608388,A5100608388,Xingkai Yu,,,,unknown,Other,2,2024;2025,0.0,0.0,0.0,2.024029421174194e-40,8304
A5100608462,A5100608462,Anran Wang,Amazon (Germany),I4210089985,company,company,Amazon,1,2025,0.00020020636656245669,13.0,0.0,6.171538287138985e-21,83
A5100608517,A5100608517,Chan Young Park,Texas A&M University,I91045830,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4717
A5100608756,A5100608756,Junnan Li,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,2.108094457635411e-09,93
A5100608759,A5100608759,Junnan Li,Salesforce (United States),I4210155268,company,unknown,Other,6,2022;2023,0.0001848058768268831,28.0,1.530970652851501e-05,3.164460567495195e-07,93
A5100608764,A5100608764,Junnan Li,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,2.1223448355755647e-09,93
A5100608938,A5100608938,Bai Li,Hunan University,I16609230,education,education,Other,1,2023,0.00012320391788458874,8.0,0.0,1.451894214856353e-10,100
A5100608943,A5100608943,Fei Shen,Tencent (China),I2250653659,company,unknown,Other,2,2023;2025,0.00012320391788458874,11.0,4.7156285294425236e-07,9.174503541694378e-10,209
A5100609008,A5100609008,Lili Yu,,,,unknown,Other,2,2023,0.0005390171407450757,39.0,1.1264264715305451e-06,3.824129704500345e-06,214
A5100609217,A5100609217,Bin Wang,,,,unknown,Other,1,2025,0.00012320391788458874,8.0,0.0,4.446119499082808e-11,1665
A5100609268,A5100609268,Ji-Won Kang,Gachon University,I12832649,education,education,Other,1,2025,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,6395
A5100609321,A5100609321,Xing Wang,Tencent (China),I2250653659,company,company,Other,1,2024,0.00012320391788458874,8.0,0.0,3.966279187992467e-08,200
A5100609339,A5100609339,Jaewook Lee,University of Massachusetts Amherst,I24603500,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,3.673904510890891e-11,66
A5100609343,A5100609343,Jaewook Lee,Myongji University,I89440247,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,3680
A5100609434,A5100609434,Dongjun Kim,Stanford University,I97018004,education,unknown,Other,3,2022;2024,0.00015400489735573593,13.0,0.0005590657120632097,2.0751282704011637e-07,485
A5100609612,A5100609612,Xiang Li,,,,unknown,Other,1,2023,0.00015400489735573593,10.0,0.0,0.0001421631774830572,69
A5100609686,A5100609686,Qianwen Wang,Harvard University,I136199984,education,education,Other,3,2023;2024,0.00023100734603360388,25.0,9.938082142170164e-05,7.388488983500366e-07,56
A5100609693,A5100609693,Yan Wang,Southwest University,I142108993,education,education,Other,1,2022,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,583
A5100609746,A5100609746,Dong-Ho Lee,,,,unknown,Other,3,2023;2024,0.00015400489735573593,17.0,3.4353215573361303e-06,1.310765541141385e-09,104
A5100610151,A5100610151,Yuanyuan Huang,Chengdu University of Information Technology,I24201400,education,education,Other,1,2024,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,1715
A5100610166,A5100610166,Qingyu Yin,Amazon (United States),I1311688040,company,company,Amazon,1,2025,0.00013860440762016233,9.0,0.0,2.564621701555232e-09,150
A5100610198,A5100610198,Yijie Zhang,California NanoSystems Institute,I142207940,facility,research_institute,Other,1,2025,7.700244867786796e-05,5.0,0.0,9.83429585955384e-27,1809
A5100610337,A5100610337,Ya-Ru Zhang,Fudan University,I24943067,facility,research_institute,Other,1,2022,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,3578
A5100610446,A5100610446,Feng Liu,The University of Queensland,I165143802,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,1.458535953192353e-11,1665
A5100610474,A5100610474,Baolin Liu,Beijing University of Posts and Telecommunications,I139759216,education,education,Other,2,2023;2025,0.00016940538709130952,11.0,0.0,4.142004169452863e-24,3206
A5100610593,A5100610593,Xiangchuan Meng,Tianjin University,I162868743,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,10
A5100610655,A5100610655,Hongli Yu,Shaanxi Normal University,I88830068,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,2615
A5100610667,A5100610667,Chaofeng Li,Shanghai Maritime University,I96733725,education,education,Other,1,2025,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,2706
A5100610894,A5100610894,Zheng Qian,Sichuan University,I24185976,education,education,Other,1,2023,0.00015400489735573593,10.0,0.0,1.8618270276282658e-22,4308
A5100610904,A5100610904,Jingyi Xu,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,2063
A5100610981,A5100610981,Tianhao Wang,University of Virginia,I51556381,education,education,Other,2,2025,7.700244867786796e-05,5.0,7.238453123732146e-06,2.2635118592022275e-11,75
A5100610986,A5100610986,Tianhao Wang,University of Virginia,I51556381,education,education,Other,1,2022,6.160195894229437e-05,4.0,0.0,4.03172528331086e-11,104
A5100611115,A5100611115,Jianxing Li,Tsinghua University,I99065089,education,education,Other,1,2023,0.00015400489735573593,10.0,0.0,1.0230396565276422e-22,2915
A5100611134,A5100611134,Jinhai Wang,Wuhan University of Technology,I196699116,education,education,Other,1,2022,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,361
A5100611243,A5100611243,Tao Shen,University of Technology Sydney,I114017466,education,unknown,Other,4,2023,0.0001848058768268831,16.0,2.5371984059608107e-05,2.248844259924153e-09,8
A5100611270,A5100611270,Yanting Zhang,Donghua University,I181326427,education,education,Other,1,2023,7.700244867786796e-05,5.0,0.0,7.916917854462339e-12,69
A5100611326,A5100611326,Qin Liu,"University of California, Davis",I84218800,education,unknown,Other,2,2023;2024,0.0004928156715383549,32.0,9.869451156294362e-06,3.754261369481468e-08,62
A5100611457,A5100611457,Jaesik Park,Seoul National University,I139264467,education,education,Other,3,2023;2024,0.00016940538709130952,20.0,0.0,1.011855989556816e-06,4
A5100611571,A5100611571,Qiao Jin,National Institutes of Health,I1299303238,government,research_institute,Other,12,2023;2024;2025,0.0013860440762016233,125.0,0.002404903615381022,8.517658814975617e-07,374
A5100611600,A5100611600,Zhenhua Wu,Zhejiang University,I76130692,education,education,Other,1,2025,0.00027720881524032466,18.0,0.0,2.5740215209486346e-09,255
A5100611711,A5100611711,Xinhao Li,Shanghai Open University,I4210111163,facility,research_institute,Other,2,2024,0.00029260930497589826,33.0,0.0,2.646744625981251e-08,139
A5100611743,A5100611743,Hua Xie,Meharry Medical College,I118073183,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,3497
A5100611797,A5100611797,Xuebing Han,Tsinghua University,I99065089,education,education,Other,1,2022,0.00016940538709130952,11.0,0.0,4.490534154186483e-22,463
A5100611801,A5100611801,Xiao Han,Tencent (China),I2250653659,company,unknown,Other,4,2023;2024,0.0008778279149276948,57.0,0.0003053065182685697,4.7219044220521125e-09,209
A5100611881,A5100611881,Guodong Chen,University of Hong Kong,I889458895,education,education,Other,1,2025,9.240293841344155e-05,6.0,0.0,9.537281299769459e-16,454
A5100611987,A5100611987,Yujun Cai,Nanyang Technological University,I172675005,education,education,Other,2,2023;2024,9.240293841344155e-05,6.0,0.0001569827603796718,1.9401326342512315e-08,519
A5100612025,A5100612025,Liang Pan,Nanyang Technological University,I172675005,education,education,Other,5,2022;2023;2024;2025,0.00029260930497589826,33.0,1.6307909756304334e-06,8.23267139172168e-07,139
A5100612161,A5100612161,Deqing Wang,Beihang University,I82880672,education,unknown,Other,3,2024;2025,0.00024640783576917747,19.0,5.471640670258756e-05,1.1141151525353469e-07,104
A5100612233,A5100612233,Junyang Lin,Sacred Heart Hospital,I4210108516,healthcare,unknown,Other,8,2023;2024;2025,0.0013398426069949024,122.0,0.000660398429686033,3.806795183565218e-08,658
A5100612301,A5100612301,Jiayi Zhang,,,,unknown,Other,1,2025,0.00041581322286048697,27.0,0.0,1.95587286618233e-09,454
A5100612534,A5100612534,Bin Wang,,,,unknown,Other,1,2024,9.240293841344155e-05,6.0,0.0,2.225450548399967e-09,1665
A5100612566,A5100612566,Yanhong Xu,,,,unknown,Other,1,2024,0.0,0.0,0.0,2.024029421174194e-40,8305
A5100612732,A5100612732,Zhengdong Zhang,,,,unknown,Other,1,2023,0.0001848058768268831,12.0,0.0,7.063479530725038e-07,70
A5100612749,A5100612749,Ji Qi,Huawei Technologies (China),I2250955327,company,company,Other,1,2022,6.160195894229437e-05,4.0,0.0,6.332453216907279e-26,500
A5100612760,A5100612760,Tianyang Li,Sun Yat-sen University,I157773358,education,education,Other,1,2023,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,8306
A5100612833,A5100612833,Michael Zhang,"University of California, Davis",I84218800,education,unknown,Other,3,2022;2023;2025,0.00015400489735573593,10.0,3.4789922277077166e-05,2.1743722621039185e-06,71
A5100613140,A5100613140,Ying‐Chun Wang,Beijing Academy of Artificial Intelligence,I4210100255,other,unknown,Other,1,2024,0.00013860440762016233,9.0,0.0,1.3811544149343356e-11,472
A5100613149,A5100613149,Dong Zeng,Southern Medical University,I58200834,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,1.292752656492547e-11,104
A5100613382,A5100613382,Shubham Agarwal,ServiceNow (United States),I4210167039,company,company,Other,2,2025,0.00012320391788458874,15.0,0.0,5.8907486955894926e-09,56
A5100613418,A5100613418,Ankit Kumar,University of Delhi,I110166357,education,education,Other,1,2024,3.0800979471147184e-05,2.0,0.0,2.613834893672311e-32,4433
A5100613491,A5100613491,Liansheng Wang,Xiamen University,I191208505,education,education,Other,1,2022,7.700244867786796e-05,5.0,0.0,9.527129921396557e-10,326
A5100613524,A5100613524,Wei Yang,The University of Texas at Dallas,I162577319,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,4812
A5100613525,A5100613525,Wei Yang,National University of Defense Technology,I170215575,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,2.557981862388948e-11,71
A5100613529,A5100613529,Wei Yang,Henan University,I173899330,education,education,Other,1,2024,7.700244867786796e-05,5.0,0.0,9.228667407442365e-14,519
A5100613561,A5100613561,Chang Zhou,,,,unknown,Other,4,2022;2023,0.00041581322286048697,29.0,0.00016419566745978933,3.122807903011541e-09,658
A5100613563,A5100613563,Zhou Chen,Tsinghua University,I99065089,education,education,Other,2,2025,9.240293841344155e-05,10.0,1.4476906247464258e-06,1.60745118315756e-08,178
A5100613565,A5100613565,Chang Zhou,,,,unknown,Other,1,2022,6.160195894229437e-05,4.0,0.0,4.766761593807787e-09,658
A5100613597,A5100613597,Chi Xu,Beijing Institute of Technology,I125839683,education,education,Other,1,2022,1.5400489735573592e-05,1.0,0.0,3.6474992099168205e-32,6848
A5100613677,A5100613677,Anil K. Jain,Michigan State University,I87216513,education,education,Other,1,2023,4.620146920672077e-05,3.0,0.0,7.72629028078925e-15,229
A5100613715,A5100613715,Daniel Park,,,,unknown,Other,1,2023,0.0001848058768268831,12.0,0.0,7.063479530725038e-07,70
A5100613753,A5100613753,Xi Yang,China Mobile (China),I180662265,company,company,Other,1,2025,6.160195894229437e-05,4.0,0.0,1.2814875133065055e-27,1532
A5100613889,A5100613889,Jonathan Li,University of Waterloo,I151746483,education,education,Other,1,2024,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,8010
A5100613913,A5100613913,Weijia Li,,,,unknown,Other,1,2024,0.00012320391788458874,8.0,0.0,3.375510642239298e-24,138
A5100613917,A5100613917,Weijia Li,,,,unknown,Other,1,2025,0.00013860440762016233,9.0,0.0,5.711119538290665e-10,139
A5100613919,A5100613919,Weijia Li,Sun Yat-sen University,I157773358,education,unknown,Other,2,2023;2024,0.00021560685629803028,20.0,4.238128726078552e-08,1.3914921636491087e-09,139
A5100614000,A5100614000,Run Wang,Wuhan University,I37461747,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,5.366913345060044e-10,8
A5100614003,A5100614003,Run Wang,Wuhan University,I37461747,education,education,Other,1,2025,0.00010780342814901514,7.0,0.0,2.5585505346737075e-09,8
A5100614065,A5100614065,Xiaopeng Zhang,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,1.638011518928307e-11,4
A5100614067,A5100614067,Xiaopeng Zhang,,,,unknown,Other,1,2024,0.00012320391788458874,8.0,0.0,2.5288231629855717e-10,116
A5100614110,A5100614110,Zenghui Wang,Pioneer (United States),I139025015,company,company,Other,1,2024,1.5400489735573592e-05,1.0,0.0,2.6529358429214393e-35,2214
A5100614241,A5100614241,Jichen Yang,Duke University,I170897317,education,education,Other,2,2023;2025,7.700244867786796e-05,8.0,0.0,9.158891460893356e-24,394
A5100614312,A5100614312,Chenyang He,Xi'an Jiaotong University,I87445476,education,education,Other,1,2024,0.00020020636656245669,13.0,0.0,1.256337509756635e-13,204
A5100614601,A5100614601,Kun Yuan,Centre National de la Recherche Scientifique,I1294671590,government,government,Other,1,2025,6.160195894229437e-05,4.0,0.0,6.873240244579685e-11,663
A5100614732,A5100614732,Yuyu Luo,Hong Kong University of Science and Technology,I200769079,education,unknown,Other,2,2024;2025,0.0005082161612739285,33.0,0.00012305370310344648,1.9562227038758496e-09,454
A5100614962,A5100614962,Ruiping Wang,Chinese Academy of Sciences,I19820366,government,government,Other,1,2022,0.00021560685629803028,14.0,0.0,3.0291262332929524e-10,130
A5100614965,A5100614965,Yizhi Ren,Hangzhou Dianzi University,I50760025,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,1.4082900182386945e-11,484
A5100615074,A5100615074,Yan Kang,,,,unknown,Other,2,2023,0.00012320391788458874,10.0,1.711218232560791e-08,6.277809641596281e-09,74
A5100615106,A5100615106,Yonghua Zhang,Northwest Institute of Nuclear Technology,I4210151975,facility,research_institute,Other,1,2023,6.160195894229437e-05,4.0,0.0,1.54421189969955e-28,6978
A5100615110,A5100615110,Yonghua Zhang,Henan University of Engineering,I4210094772,education,education,Other,1,2025,7.700244867786796e-05,5.0,0.0,3.426005671834173e-27,5964
A5100615171,A5100615171,Xingzhi Wang,Southern University of Science and Technology,I3045169105,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,6.170107003206636e-26,1021
A5100615292,A5100615292,K. Satheesh Kumar,,,,unknown,Other,1,2024,4.620146920672077e-05,3.0,0.0,3.477256068033989e-30,1311
A5100615526,A5100615526,Shujun Zhang,University of Gloucestershire,I114203471,education,education,Other,1,2025,4.620146920672077e-05,3.0,0.0,4.610957568165238e-15,1665
A5100615599,A5100615599,Haowei Zhang,,,,unknown,Other,2,2025,4.620146920672077e-05,3.0,0.0,5.07398207955219e-10,104
A5100615754,A5100615754,Siyang Li,Hong Kong University of Science and Technology,I200769079,education,education,Other,2,2023;2024,7.700244867786796e-05,8.0,0.0,6.868597320479187e-10,374
A5100615756,A5100615756,Siyang Li,Hong Kong University of Science and Technology,I200769079,education,education,Other,2,2024,3.0800979471147184e-05,4.0,0.0,7.644014347225052e-09,374
A5100615980,A5100615980,Yanhua Chen,Yunnan University,I189210763,education,education,Other,1,2024,9.240293841344155e-05,6.0,0.0,4.708510045729821e-26,2376
A5100615994,A5100615994,Ning Liao,,,,unknown,Other,1,2023,7.700244867786796e-05,5.0,0.0,3.9379840818391266e-09,139
