id,author_id,display_name,main_institution_name,main_institution_id,main_institution_type,simplified_institution_category,target_firm_label,publication_count,year_list,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
A5100676328,A5100676328,Shiqi Yang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,8.326387659203541e-11,14
A5100676721,A5100676721,Wenwu Wang,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,1878
A5100676785,A5100676785,Fei Xia,,,,unknown,Other,2,2023,0.000630228027959207,11.0,6.776034974728555e-05,9.239125126042967e-09,15
A5100676786,A5100676786,Fei Xia,Decision Sciences (United States),I4210133369,company,company,Other,2,2023,0.0014323364271800162,25.0,0.0003797081493903034,6.109065134873067e-08,113
A5100676788,A5100676788,Xiaolong Huang,Microsoft (United States),I1290206253,company,company,Microsoft,1,2023,0.0002864672854360032,5.0,0.0,7.64495999771138e-10,1
A5100677404,A5100677404,Bo Li,Google (United States),I1291425158,company,company,Google / Google DeepMind / DeepMind,1,2023,0.0005729345708720064,10.0,0.0,8.092501444371675e-09,85
A5100677508,A5100677508,Xiaokun Wang,,,,unknown,Other,1,2023,0.0016615102555288187,29.0,0.0,1.3893460220350798e-12,171
A5100677842,A5100677842,Jiong Wang,,,,unknown,Other,1,2023,0.000630228027959207,11.0,0.0,3.0381720249508802e-09,76
A5100677875,A5100677875,Yutao Sun,Peking University,I20231570,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,7.000600103431274e-10,1
A5100678098,A5100678098,Zehui Chen,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,3.471773504064428e-21,296
A5100678109,A5100678109,Tianhao Wu,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,5.887618365488354e-22,1189
A5100678419,A5100678419,Yaobo Liang,Microsoft Research Asia (China),I4210113369,company,company,Microsoft,4,2023,0.0018906840838776213,45.0,4.0332394439585865e-05,4.175235090868602e-09,14
A5100678900,A5100678900,Jun Ma,University Health Network,I1325899441,healthcare,healthcare,Other,1,2023,5.7293457087200645e-05,1.0,0.0,5.615209827009236e-26,45
A5100679025,A5100679025,Chao Gong,,,,unknown,Other,1,2023,0.000802108399220809,14.0,0.0,4.6660133888419184e-08,19
A5100679129,A5100679129,Yun Chen,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,2.793710109551514e-08,148
A5100680262,A5100680262,Shuo Wang,Shanghai University,I113940042,education,education,Other,2,2023,0.00045834765669760516,8.0,0.0017646496942741513,1.2160463098711774e-10,91
A5100680275,A5100680275,Jiangbin Zheng,Northwestern Polytechnical University,I17145004,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,904
A5100680418,A5100680418,Juho Lee,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,1.7751433982557013e-12,30
A5100680631,A5100680631,Song Gao,,,,unknown,Other,1,2023,0.0007448149421336084,13.0,0.0,0.003590582595256191,92
A5100680993,A5100680993,Nan Yang,Microsoft Research (United Kingdom),I4210164937,company,company,Microsoft,1,2023,0.00011458691417440129,2.0,0.0,6.521307003044012e-10,1
A5100681148,A5100681148,Mingjie Liu,Nvidia (United States),I4210127875,company,company,NVIDIA,1,2023,0.00017188037126160193,3.0,0.0,2.9649738837780014e-11,24
A5100681437,A5100681437,Tao Wang,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,1.2494307583052577e-07,85
A5100681473,A5100681473,Md Mizanur Rahman,Green University of Bangladesh,I2802576217,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1965
A5100681741,A5100681741,Daniel McDuff,,,,unknown,Other,1,2023,0.0015469233413544173,27.0,0.0,6.724607856172998e-05,148
A5100681865,A5100681865,Wei Xing,Zhejiang University of Science and Technology,I168879160,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1851
A5100682324,A5100682324,Gao Liu,,,,unknown,Other,1,2023,0.002578205568924029,45.0,0.0,2.5207462872023632e-08,49
A5100682785,A5100682785,Mao Ye,University of Cambridge,I241749,education,education,Other,2,2023,0.00022917382834880258,7.0,0.0,2.654807198052213e-23,2102
A5100682788,A5100682788,Mao Ye,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,3.0976730198059018e-27,602
A5100682857,A5100682857,Hui Huang,Harbin Institute of Technology,I204983213,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,264
A5100683044,A5100683044,Jing Li,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,7.504136597851764e-12,91
A5100683820,A5100683820,Zhaowei Zhang,,,,unknown,Other,1,2023,0.0013177495130056148,23.0,0.0,1.8583224065799104e-07,170
A5100684043,A5100684043,Rui Zhao,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,9.646972780301451e-09,41
A5100684127,A5100684127,Xiao Liu,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,4.869837322083372e-09,144
A5100684179,A5100684179,Yiyang Zhou,,,,unknown,Other,2,2023,0.001260456055918414,22.0,0.002281776720094806,0.00011546189144601238,49
A5100685011,A5100685011,Shiyang Li,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,8.480764436015268e-10,113
A5100685540,A5100685540,Rui Hu,,,,unknown,Other,1,2023,0.0016615102555288187,29.0,0.0,1.3893460220350798e-12,171
A5100685716,A5100685716,Yidong Wang,,,,unknown,Other,5,2023,0.0026354990260112295,63.0,0.0013928851655282504,1.4132849531562135e-05,13
A5100685949,A5100685949,Yue Zhang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,1.0919745375948211e-08,19
A5100685997,A5100685997,Xueting Li,Renmin University of China,I78988378,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1258
A5100686043,A5100686043,Bin Tang,Northwestern Polytechnical University,I17145004,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,2162
A5100686044,A5100686044,Weijie Chen,Zhejiang University,I76130692,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.4205716559832579e-11,14
A5100686514,A5100686514,Li Ding,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1568
A5100687200,A5100687200,Ran Xu,,,,unknown,Other,3,2023,0.0014896298842672169,37.0,0.00014960031242669273,1.900135626554925e-05,15
A5100687290,A5100687290,Jian Li,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.024536585423402e-21,1194
A5100687293,A5100687293,Li Jian,Zhejiang Gongshang University,I75059550,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1884
A5100687441,A5100687441,Wen-Xiang Chen,,,,unknown,Other,1,2023,0.0015469233413544173,27.0,0.0,4.835550562457552e-07,19
A5100687845,A5100687845,Zirui Wang,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,2.0814826205891508e-06,14
A5100687859,A5100687859,Zhizhong Wang,Zhejiang University of Science and Technology,I168879160,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1851
A5100687954,A5100687954,Yan Gong,,,,unknown,Other,2,2023,0.0005729345708720064,14.0,1.6432827893813613e-06,4.1476755087182875e-11,76
A5100688786,A5100688786,Fei Fang,Alibaba Group (China),I45928872,company,company,Other,1,2023,0.00034376074252320387,6.0,0.0,6.018760345068948e-14,171
A5100688830,A5100688830,Boyang Chen,China Agricultural University,I52158045,education,education,Other,2,2023,0.00011458691417440129,4.0,0.0,1.32437648928239e-26,1611
A5100689117,A5100689117,Linfeng Zhang,,,,unknown,Other,1,2023,0.0016615102555288187,29.0,0.0,6.021534563526342e-07,74
A5100689142,A5100689142,Da Yin,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.1638911426161833e-07,14
A5100690282,A5100690282,Songlin Liu,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,226
A5100690428,A5100690428,Yunxiang Li,The University of Texas Southwestern Medical Center,I867280407,healthcare,healthcare,Other,3,2023,0.000973988770482411,20.0,0.0009096378578829576,9.253656098376504e-06,464
A5100690922,A5100690922,Ang Liu,UNSW Sydney,I31746571,education,education,Other,2,2023,0.00011458691417440129,4.0,0.0,1.32437648928239e-26,328
A5100691291,A5100691291,Jiyuan Zhang,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1593
A5100691310,A5100691310,Han Yu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.6481164626182713e-09,1
A5100691554,A5100691554,Chuan Xu,University Transportation Research Center,I4210136752,other,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,3.632523551943089e-20,1188
A5100693038,A5100693038,Anh Nguyen,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,797
A5100693197,A5100693197,Pan Zhou,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,0.00043948267193791437,92
A5100693513,A5100693513,Ying He,Shenzhen University,I180726961,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,8.647028163773457e-14,190
A5100693798,A5100693798,Yoon Kim,Massachusetts Institute of Technology,I63966007,education,education,Other,3,2023,0.0007448149421336084,20.0,0.001604209631151488,3.208632606018644e-11,559
A5100693880,A5100693880,Zili Wang,Shanghai Jiao Tong University,I183067930,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,4.2332975241266654e-11,14
A5100694010,A5100694010,Sooyoung Kim,Convergence,I4210147194,nonprofit,nonprofit,Other,1,2023,0.00017188037126160193,3.0,0.0,3.6716388223965093e-26,1069
A5100694431,A5100694431,Chu Wang,Zhejiang Chinese Medical University,I114539943,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,303
A5100694498,A5100694498,Min-Ho Park,Korea Advanced Institute of Science and Technology,I157485424,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1520
A5100694558,A5100694558,Ruili Wang,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,2186
A5100695038,A5100695038,Dian Wang,,,,unknown,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,2187
A5100696429,A5100696429,Junping Zhang,Fudan University,I24943067,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.4018312104655122e-11,1
A5100696824,A5100696824,Jian Wang,Baidu (China),I98301712,company,company,Other,2,2023,0.0002864672854360032,8.0,0.0,9.108302362523907e-23,1469
A5100697907,A5100697907,Mingwei Liu,,,,unknown,Other,3,2023,0.0008594018563080096,20.0,0.0,1.6325518824694355e-18,37
A5100697983,A5100697983,Min Lin,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,4.003026348278484e-12,171
A5100697987,A5100697987,Min Lin,Nanjing University of Posts and Telecommunications,I41198531,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,561
A5100698125,A5100698125,John Kim,Harvard University,I136199984,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,535
A5100698163,A5100698163,Yinqiang Zheng,The University of Tokyo,I74801974,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,6.387936595177379e-11,187
A5100698789,A5100698789,Jingqi Huang,University of Science and Technology Beijing,I92403157,education,education,Other,2,2023,0.0004010541996104045,10.0,0.0,1.2501774284559117e-21,126
A5100699769,A5100699769,Zilong Li,Nanchang University,I141649914,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,2.258310604871892e-19,483
A5100700009,A5100700009,Yifeng Shi,Baidu (China),I98301712,company,company,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,764
A5100700826,A5100700826,Runsheng Xu,"University of California, Los Angeles",I161318765,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,8.87070990884916e-08,30
A5100700942,A5100700942,Yunqing Liu,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,2.8085616367598755e-10,91
A5100700943,A5100700943,Yunqing Liu,Hong Kong Polytechnic University,I14243506,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,1.5279609091960446e-10,91
A5100700956,A5100700956,Jindong Wang,Microsoft Research Asia (China),I4210113369,company,company,Microsoft,8,2023,0.0034949008823192394,86.0,0.007827389407630182,1.4413720329667604e-05,13
A5100701157,A5100701157,Yu Zhao,,,,unknown,Other,1,2023,5.7293457087200645e-05,1.0,0.0,9.101045934494653e-34,625
A5100701473,A5100701473,Yue Guo,Hong Kong University of Science and Technology,I200769079,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,9.131384495316295e-11,13
A5100701548,A5100701548,Yue Wang,Singapore University of Social Sciences,I8696757,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,2.9976192004277553e-09,21
A5100701574,A5100701574,Ming Zhou,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.2120837515965352e-22,1189
A5100701947,A5100701947,Junling Liu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,2.9983905917262394e-23,1372
A5100701949,A5100701949,Junling Liu,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.6140606127559433e-23,1372
A5100702485,A5100702485,William Yang Wang,"University of California, Santa Barbara",I154570441,education,education,Other,6,2023,0.0016615102555288187,34.0,0.002988084503657046,2.3981865409353108e-09,136
A5100702488,A5100702488,William Yang Wang,"University of California, Santa Barbara",I154570441,education,education,Other,5,2023,0.000973988770482411,23.0,0.0004697538452185092,1.3984701004276758e-09,136
A5100704278,A5100704278,Zheng Tang,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.2681374180995575e-11,113
A5100704649,A5100704649,Yuanhao Wang,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,2169
A5100704700,A5100704700,Yujun Li,Shandong University,I154099455,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,3.995230511622816e-08,91
A5100704826,A5100704826,Zefeng Chen,Jinan University,I159948400,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.1079910014441505e-05,13
A5100705189,A5100705189,Chi Liu,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,5.6928373991026046e-15,199
A5100705293,A5100705293,Wei Xia,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,1.2967971222026412e-08,91
A5100705326,A5100705326,Ji Zhang,,,,unknown,Other,1,2023,0.0007448149421336084,13.0,0.0,2.088354314662044e-08,49
A5100705777,A5100705777,Jun Zhang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,3.185999049209931e-10,41
A5100705849,A5100705849,Chuan Shi,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,1.1601752081223184e-05,91
A5100705939,A5100705939,Michael Chen,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,2.5263915722306598e-08,170
A5100706179,A5100706179,Yu Li,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,7.61271534368149e-09,36
A5100706214,A5100706214,Shuhao Li,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.506285474595243e-09,299
A5100706243,A5100706243,Yuan Yang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1442
A5100706339,A5100706339,Peng Wang,Sichuan University,I24185976,education,education,Other,2,2023,0.0006875214850464077,13.0,6.780502667683989e-05,0.0020298509560588633,13
A5100706723,A5100706723,J. Andrew Zhang,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,3.9041970224458837e-19,460
A5100706940,A5100706940,Feng Zhao,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.1765587907704705e-24,1023
A5100707159,A5100707159,Pedro Rodríguez,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,1.2534598504546918e-09,0
A5100707345,A5100707345,Kuan Wang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,7.899716534946278e-12,3
A5100707376,A5100707376,Chen Wu,Carnegie Mellon University,I74973139,education,education,Other,2,2023,0.0004010541996104045,7.0,0.0,6.262755304305639e-24,297
A5100707380,A5100707380,Chen Wu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,6.05858051064461e-13,187
A5100707460,A5100707460,Mengdi Wang,,,,unknown,Other,3,2023,0.0006875214850464077,12.0,0.0003525861387195674,1.7114261153004656e-09,18
A5100707595,A5100707595,Qiang Liu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,9.584691771531112e-11,14
A5100707851,A5100707851,Yuzhong Chen,University of Electronic Science and Technology of China,I150229711,education,education,Other,2,2023,0.0010885756846568122,34.0,0.0,0.04587516424949389,92
A5100707907,A5100707907,Tianshu Zhang,Hohai University,I163340411,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,6.399512912977074e-13,21
A5100708288,A5100708288,Haochen Zhang,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1424
A5100708475,A5100708475,Zili Liu,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,7.151112191079105e-19,387
A5100708602,A5100708602,J. Tang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1726
A5100709310,A5100709310,Jie Guo,Xidian University,I149594827,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,724
A5100709340,A5100709340,Liang Zheng,Australian National University,I118347636,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.807835726425254e-14,187
A5100709483,A5100709483,Wenwei Zhang,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,5.586171705024952e-06,41
A5100709597,A5100709597,Xijun Wang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1273
A5100711409,A5100711409,Yazhou Zhang,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,1.3802246898298966e-19,199
A5100711641,A5100711641,Ankita Guleria,Panjab University,I51452335,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1680
A5100712425,A5100712425,Tao Tan,,,,unknown,Other,1,2023,0.00045834765669760516,8.0,0.0,5.531839262365545e-19,169
A5100712672,A5100712672,Lei Cheng,Eye & ENT Hospital of Fudan University,I4210112065,healthcare,healthcare,Other,1,2023,0.0010885756846568122,19.0,0.0,9.101045934494622e-16,784
A5100713206,A5100713206,Yanmei Chen,Sunderland Eye Infirmary,I4210089629,healthcare,healthcare,Other,1,2023,0.0010312822275696117,18.0,0.0,3.6150657581272277e-16,43
A5100713692,A5100713692,Yijun Wang,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.32437648928239e-26,1186
A5100714035,A5100714035,Boyu Zhang,Swinburne University of Technology,I57093077,education,education,Other,2,2023,0.00017188037126160193,4.0,0.0,4.9148865372066766e-24,933
A5100715104,A5100715104,Kaiming Huang,University of Chinese Academy of Sciences,I4210165038,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,1.506285474595243e-09,299
A5100715194,A5100715194,Yuanyuan Fu,Sun Yat-sen University,I157773358,education,education,Other,1,2023,0.0005729345708720064,10.0,0.0,1.9302773613771427e-20,347
A5100715214,A5100715214,Yan Huang,Chinese Academy of Sciences,I19820366,government,government,Other,1,2023,0.00045834765669760516,8.0,0.0,4.025518433941837e-09,49
A5100715462,A5100715462,Xinjun Zou,Hunan University,I16609230,education,education,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,1535
A5100715502,A5100715502,Liyuan Chen,Southwestern Medical Center,I4388891891,healthcare,healthcare,Other,1,2023,0.0004010541996104045,7.0,0.0,1.5980865628320993e-07,464
A5100715778,A5100715778,Sheng-Yu Wang,Carnegie Mellon University,I74973139,education,education,Other,3,2023,0.00034376074252320387,13.0,0.0,1.743180848994844e-08,15
A5100717493,A5100717493,Hai Hu,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,832
A5100717858,A5100717858,Hou–Yong Yu,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,1.425712117952401e-08,49
A5100717883,A5100717883,Rong Zhou,Lehigh University,I186143895,education,education,Other,1,2023,0.001260456055918414,22.0,0.0,0.01332316382983044,92
A5100717887,A5100717887,Rong Zhou,,,,unknown,Other,1,2023,0.0002864672854360032,5.0,0.0,0.0006669152848616318,92
A5100718751,A5100718751,Zehua Chen,,,,unknown,Other,1,2023,0.0004010541996104045,7.0,0.0,6.254191143687736e-23,1878
A5100718934,A5100718934,Sungchul Kim,,,,unknown,Other,2,2023,0.0007448149421336084,15.0,4.297501690785619e-05,3.6254613547390134e-10,247
A5100719017,A5100719017,Min Li,Wuhan Textile University,I4210119942,education,education,Other,1,2023,0.00034376074252320387,6.0,0.0,2.2522414455689103e-13,18
A5100719051,A5100719051,Wei Dai,Monash University,I56590836,education,education,Other,2,2023,0.00045834765669760516,12.0,0.0,2.0764154763666965e-17,428
A5100719173,A5100719173,Fan Wang,Alibaba Group (China),I45928872,company,company,Other,1,2023,0.0004010541996104045,7.0,0.0,1.0400460818771915e-10,49
A5100719529,A5100719529,Qifeng Chen,Hong Kong University of Science and Technology,I200769079,education,education,Other,5,2023,0.00177609716970322,41.0,0.0029879849896529923,8.768158243781837e-10,187
A5100720047,A5100720047,Lifeng Liu,,,,unknown,Other,1,2023,0.0,0.0,0.0,3.4717735040644275e-39,2188
A5100720086,A5100720086,Sung‐Jin Lee,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,1.5217139120560876e-09,299
A5100720534,A5100720534,Jie Ren,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,1312
A5100721212,A5100721212,Huayu Li,University of Arizona,I138006243,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1678
A5100721376,A5100721376,Hong-Liang Yan,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,3.825693044274131e-09,76
A5100721394,A5100721394,Jiaxiang Liu,Baidu (China),I98301712,company,company,Other,1,2023,0.000802108399220809,14.0,0.0,5.261930829706204e-18,228
A5100721586,A5100721586,Wenkai Zhang,Chinese Academy of Sciences,I19820366,government,government,Other,3,2023,0.0009166953133952103,20.0,0.0,6.923547615105819e-18,37
A5100721756,A5100721756,Jing Xiao,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,6.860693599308165e-12,113
A5100721790,A5100721790,Nan Du,,,,unknown,Other,1,2023,0.0010312822275696117,18.0,0.0,6.296370014144683e-06,148
A5100722011,A5100722011,Junyang Wang,,,,unknown,Other,1,2023,0.0009166953133952103,16.0,0.0,1.1141389663647567e-06,49
A5100722039,A5100722039,Kun Zhou,Beijing Institute of Big Data Research,I4210096250,facility,research_institute,Other,1,2023,0.00022917382834880258,4.0,0.0,9.279154184233453e-07,19
A5100722186,A5100722186,Zehua Li,Stanford University,I97018004,education,education,Other,1,2023,0.0022344448264008253,39.0,0.0,1.400172750783768e-07,18
A5100722203,A5100722203,Han Xia,,,,unknown,Other,1,2023,0.0007448149421336084,13.0,0.0,2.5448214571099007e-08,19
A5100722234,A5100722234,Chen Sun,University of Waterloo,I151746483,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,1.1588847838098122e-18,146
A5100722724,A5100722724,Yuan Gao,,,,unknown,Other,1,2023,0.00011458691417440129,2.0,0.0,1.345036188641884e-30,2186
A5100723440,A5100723440,Yiren Wang,Microsoft (United States),I1290206253,company,company,Microsoft,1,2023,0.00022917382834880258,4.0,0.0,3.147585076289688e-21,534
A5100723568,A5100723568,Xing Xie,,,,unknown,Other,1,2023,0.0006875214850464077,12.0,0.0,6.294650014025934e-07,13
A5100723828,A5100723828,Seungchan Kim,,,,unknown,Other,1,2023,0.000973988770482411,17.0,0.0,6.104073728359835e-08,113
A5100723941,A5100723941,Shicheng Li,,,,unknown,Other,1,2023,0.000630228027959207,11.0,0.0,1.427489369447786e-12,320
A5100724090,A5100724090,Hai Zhang,Tianjin Chengjian University,I168673124,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,667
A5100724297,A5100724297,Yong Liu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,1.024536585423402e-21,1194
A5100724377,A5100724377,Wenhui Huang,Shandong Normal University,I28006308,education,education,Other,2,2023,0.00022917382834880258,5.0,0.0,1.0944301885729087e-26,498
A5100724754,A5100724754,Hangyu Li,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,8.211879957687467e-11,1
A5100724756,A5100724756,Hangyu Li,Alibaba Group (United States),I4210095624,company,company,Other,1,2023,0.00045834765669760516,8.0,0.0,1.5000708274151973e-08,49
A5100724911,A5100724911,Xiaosong Wang,Shanghai Artificial Intelligence Laboratory,I4391012619,facility,research_institute,Other,5,2023,0.0013177495130056148,45.0,0.0,4.3343482159718666e-07,41
A5100725139,A5100725139,Michael Müller,,,,unknown,Other,1,2023,0.00017188037126160193,3.0,0.0,4.227324491540011e-14,415
A5100725217,A5100725217,Zijun Liu,,,,unknown,Other,1,2023,0.00022917382834880258,4.0,0.0,3.693405669353474e-08,247
A5100725527,A5100725527,Junming Hou,Southeast University,I76569877,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,1.1737849293639561e-23,56
A5100725678,A5100725678,Yixuan Chen,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,7.600821980133221e-19,37
A5100726193,A5100726193,Yi Wang,The University of Texas at Austin,I86519309,education,education,Other,1,2023,0.0004010541996104045,7.0,0.0,2.162422775138757e-10,14
A5100726812,A5100726812,Yong Cao,University of Electronic Science and Technology of China,I150229711,education,education,Other,1,2023,0.0002864672854360032,5.0,0.0,9.438082784625291e-24,476
A5100726819,A5100726819,Shujun Liu,,,,unknown,Other,1,2023,0.0005729345708720064,10.0,0.0,1.4332882794152464e-08,19
A5100726912,A5100726912,Eric Zhang,,,,unknown,Other,2,2023,0.0002864672854360032,7.0,0.0,6.992655648652004e-09,14
A5100727098,A5100727098,Ryo Takahashi,Hokkaido University of Science,I104234503,education,education,Other,1,2023,0.00045834765669760516,8.0,0.0,5.210945779263349e-22,127
A5100727275,A5100727275,Li Lin,,,,unknown,Other,1,2023,0.00034376074252320387,6.0,0.0,5.653483182883726e-24,73
A5100727472,A5100727472,Lei Huang,City University of Hong Kong,I168719708,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,401
A5100727824,A5100727824,Yanwei Li,,,,unknown,Other,2,2023,0.0006875214850464077,12.0,0.0006161174780823176,9.288512600278019e-11,24
A5100727959,A5100727959,Jiacheng Wang,,,,unknown,Other,2,2023,0.0012031625988312136,22.0,6.780502667683989e-05,2.1870291740958194e-12,190
A5100728316,A5100728316,Yi‐Ping Phoebe Chen,La Trobe University,I196829312,education,education,Other,1,2023,0.00022917382834880258,4.0,0.0,1.7587708101841132e-14,123
A5100728338,A5100728338,Yiyang Zhao,Shandong Institute of Business and Technology,I83776822,education,education,Other,1,2023,0.00017188037126160193,3.0,0.0,2.3857845854521663e-28,1230
A5100728491,A5100728491,Chunyi Li,,,,unknown,Other,2,2023,0.0007448149421336084,23.0,0.0,2.713257715369361e-14,221
A5100729292,A5100729292,Yan Lü,Microsoft Research Asia (China),I4210113369,company,company,Microsoft,1,2023,0.0002864672854360032,5.0,0.0,3.52593166635338e-25,1102
A5100729329,A5100729329,Ye Peng,,,,unknown,Other,1,2023,0.0005156411137848059,9.0,0.0,3.825693044274131e-09,76
A5100729784,A5100729784,Xu Han,,,,unknown,Other,1,2023,0.002291738283488026,40.0,0.0,1.4550718886569966e-06,36
