work_id,publication_year,author_id,author_name,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,affiliation_source
W4413157244,2025,A5100319320,Eunji Kim,I139264467,Seoul National University,education,education,Other,structured_openalex
W4413157244,2025,A5088814740,Siwon Kim,I139264467,Seoul National University,education,education,Other,structured_openalex
W4413157244,2025,A5101518767,Minjun Park,I139264467,Seoul National University,education,education,Other,structured_openalex
W4413157244,2025,A5040683373,Rahim Entezari,RAW_STABILITY_AI,Stability AI,company,company,Stability AI,raw_affiliation_rule
W4413157244,2025,A5086877012,Sungroh Yoon,I139264467,Seoul National University,education,education,Other,structured_openalex
W4408985677,2025,A5083598663,Huaiguang Wu,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4408985677,2025,A5101886602,Delong Kong,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4408985677,2025,A5100651053,Lijie Wang,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4408985677,2025,A5083797839,Daiyi Li,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4408985677,2025,A5102745849,Jiahui Zhang,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4408985677,2025,A5103095459,Yucan Han,I23171815,Zhengzhou University of Light Industry,education,education,Other,structured_openalex
W4409368286,2025,A5049474875,Taewhan Kim,I4575257,Hanyang University,education,education,Other,structured_openalex
W4409368286,2025,A5101530945,Soeun Lee,I4575257,Hanyang University,education,education,Other,structured_openalex
W4409368286,2025,A5002252409,Si-Woo Kim,I4575257,Hanyang University,education,education,Other,structured_openalex
W4409368286,2025,A5100393157,Dong-Jin Kim,I4575257,Hanyang University,education,education,Other,structured_openalex
W4408091651,2025,A5113390354,Yifeng Gou,I158842170,Chongqing University,education,education,Other,structured_openalex
W4408091651,2025,A5100757238,Ziqiang Li,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4408091651,2025,A5032403089,Junyin Zhang,I157773358,Sun Yat-sen University,education,education,Other,structured_openalex
W4408091651,2025,A5007302951,Yunnan Wang,I183067930,Shanghai Jiao Tong University,education,education,Other,structured_openalex
W4408091651,2025,A5032611421,Yongxin Ge,I158842170,Chongqing University,education,education,Other,structured_openalex
W4408091651,2025,A5032611421,Yongxin Ge,I4210094876,Ministry of Education,government,government,Other,structured_openalex
W4415538231,2025,A5016180477,Yunbo Lyu,I79891267,Singapore Management University,education,education,Other,structured_openalex
W4415538231,2025,A5008695791,Zhou Yang,I154425047,University of Alberta,education,education,Other,structured_openalex
W4415538231,2025,A5077791989,Yuqing Niu,I79891267,Singapore Management University,education,education,Other,structured_openalex
W4415538231,2025,A5024040521,Jing Jiang,I118347636,Australian National University,education,education,Other,structured_openalex
W4415538231,2025,A5081036622,David Lo,I79891267,Singapore Management University,education,education,Other,structured_openalex
W4410706550,2025,A5015978848,Piera Riccio,I4387155719,ELLIS Alicante,nonprofit,nonprofit,Other,structured_openalex
W4410706550,2025,A5034208573,Georgina Curto,I107639228,University of Notre Dame,education,education,Other,structured_openalex
W4410706550,2025,A5013727792,Nuria Oliver,I4387155719,ELLIS Alicante,nonprofit,nonprofit,Other,structured_openalex
W4409262206,2025,A5101609539,Jianyi Zhang,I170897317,Duke University,education,education,Other,structured_openalex
W4409262206,2025,A5087777496,Yufan Zhou,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409262206,2025,A5005119482,Jiuxiang Gu,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409262206,2025,A5060359867,Curtis Wigington,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409262206,2025,A5100767817,Tong Yu,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409262206,2025,A5102868511,Yiran Chen,I170897317,Duke University,education,education,Other,structured_openalex
W4409262206,2025,A5101795165,Tong Sun,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409262206,2025,A5101424485,Ruiyi Zhang,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409365603,2025,A5042268563,Chenyang Zhu,I99065089,Tsinghua University,education,education,Other,structured_openalex
W4409365603,2025,A5100399989,Kai Li,I4210092558,BC Platforms (Finland),company,company,Other,structured_openalex
W4409365603,2025,A5100399989,Kai Li,I4210114444,Meta (United States),company,company,Other,structured_openalex
W4409365603,2025,A5020249585,Yue Ma,I200769079,Hong Kong University of Science and Technology,education,education,Other,structured_openalex
W4409365603,2025,A5053179991,Chunming He,I170897317,Duke University,education,education,Other,structured_openalex
W4409365603,2025,A5051737698,Xiu Li,I99065089,Tsinghua University,education,education,Other,structured_openalex
W4409262533,2025,A5046907706,Philipp Allgeuer,I159176309,Universität Hamburg,education,education,Other,structured_openalex
W4409262533,2025,A5071630431,Kyra Ahrens,I159176309,Universität Hamburg,education,education,Other,structured_openalex
W4409262533,2025,A5033486668,Stefan Wermter,I159176309,Universität Hamburg,education,education,Other,structured_openalex
W4414575691,2025,A5012472805,Bahattin Paslı,I66514158,Hacettepe University,education,education,Other,structured_openalex
W4414575691,2025,A5061295913,Helin Yücedağ Gündoğdu,I66514158,Hacettepe University,education,education,Other,structured_openalex
W4413145980,2025,A5009471299,Hongbin Lin,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4413145980,2025,A5113231940,Zilu Guo,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4413145980,2025,A5100376931,Yifan Zhang,I165932596,National University of Singapore,education,education,Other,structured_openalex
W4413145980,2025,A5064880801,Shuaicheng Niu,I172675005,Nanyang Technological University,education,education,Other,structured_openalex
W4413145980,2025,A5016612892,Yafeng Li,I2799293361,Baoji University of Arts and Sciences,education,education,Other,structured_openalex
W4413145980,2025,A5108334429,Shuguang Cui,I889458895,University of Hong Kong,education,education,Other,structured_openalex
W4413145980,2025,A5100332644,Zhen Li,I889458895,University of Hong Kong,education,education,Other,structured_openalex
W4410077282,2025,A5019352685,Wenli Chen,I149735164,Hengyang Normal University,education,education,Other,structured_openalex
W4410077282,2025,A5028895837,Yaqi Sun,I149735164,Hengyang Normal University,education,education,Other,structured_openalex
W4410077282,2025,A5068129380,Paul L. Rosin,I79510175,Cardiff University,education,education,Other,structured_openalex
W4410077282,2025,A5067850699,Yu‐Kun Lai,I79510175,Cardiff University,education,education,Other,structured_openalex
W4411447343,2025,A5044469369,Arman Zarei,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5019127827,Keivan Rezaei,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5085795724,Samyadeep Basu,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5046938640,Mehrdad Saberi,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5077078550,Mazda Moayeri,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5028601879,Priyatham Kattakinda,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4411447343,2025,A5103145288,Adrienne Raglin,I166416128,DEVCOM Army Research Laboratory,government,government,Other,structured_openalex
W4411447343,2025,A5103145288,Adrienne Raglin,I2802705668,United States Army Combat Capabilities Development Command,other,unknown,Other,structured_openalex
W4411447343,2025,A5057651753,Anjon Basak,I166416128,DEVCOM Army Research Laboratory,government,government,Other,structured_openalex
W4411447343,2025,A5057651753,Anjon Basak,I2802705668,United States Army Combat Capabilities Development Command,other,unknown,Other,structured_openalex
W4411447343,2025,A5025450606,Soheil Feizi,I66946132,"University of Maryland, College Park",education,education,Other,structured_openalex
W4415707688,2025,A5044278717,Xiangfei Sheng,I149594827,Xidian University,education,education,Other,structured_openalex
W4415707688,2025,A5100335055,Pengfei Chen,I149594827,Xidian University,education,education,Other,structured_openalex
W4415707688,2025,A5100767105,Li Cai,I50180762,Chongqing Three Gorges University,education,education,Other,structured_openalex
W4415707688,2025,A5008883063,Chao He,I50180762,Chongqing Three Gorges University,education,education,Other,structured_openalex
W4415707688,2025,A5033615240,Leida Li,I149594827,Xidian University,education,education,Other,structured_openalex
W4413644452,2025,A5003776533,Matthias Schneider,I143288331,Hasso Plattner Institute,facility,research_institute,Other,structured_openalex
W4413644452,2025,A5114987559,Thilo Hagendorff,I100066346,University of Stuttgart,education,education,Other,structured_openalex
W4413157527,2025,A5025976462,Ceyuan Yang,I889458895,University of Hong Kong,education,education,Other,structured_openalex
W4413157527,2025,A5100719529,Qifeng Chen,I200769079,Hong Kong University of Science and Technology,education,education,Other,structured_openalex
W4413126235,2025,A5099243641,Yang Yang,I33849332,University of Malaya,education,education,Other,structured_openalex
W4413126235,2025,A5004213577,Ainuddin Wahid Abdul Wahab,I33849332,University of Malaya,education,education,Other,structured_openalex
W4413126235,2025,A5025895244,Norisma Idris,I33849332,University of Malaya,education,education,Other,structured_openalex
W4413126235,2025,A5016055679,Dingguo Yu,I4210141176,Communication University of Zhejiang,education,education,Other,structured_openalex
W4413126235,2025,A5102921312,Chang Liu,I4210141176,Communication University of Zhejiang,education,education,Other,structured_openalex
W4408353638,2025,A5076597358,Tao Liu,I191208505,Xiamen University,education,education,Other,structured_openalex
W4408353638,2025,A5085883394,Huafeng Kuang,I191208505,Xiamen University,education,education,Other,structured_openalex
W4408353638,2025,A5101445574,Xianming Lin,I191208505,Xiamen University,education,education,Other,structured_openalex
W4412017421,2025,A5088762504,Zixuan Wang,I98677209,University of Edinburgh,education,education,Other,structured_openalex
W4412017421,2025,A5056355390,Nichole Fernández,I98677209,University of Edinburgh,education,education,Other,structured_openalex
W4412017421,2025,A5053470577,John Vines,I98677209,University of Edinburgh,education,education,Other,structured_openalex
W4412710972,2025,A5032605065,Emrecan Kutay,I52357470,The Ohio State University,education,education,Other,structured_openalex
W4412710972,2025,A5039328157,Aylin Yener,I52357470,The Ohio State University,education,education,Other,structured_openalex
W4415034843,2025,A5031753209,Prathwini Prathwini,I1333540553,Nitte University,education,education,Other,structured_openalex
W4415034843,2025,A5106519386,A Shreyas,I1333540553,Nitte University,education,education,Other,structured_openalex
W4415034843,2025,A5119937954,S Raveend,I1333540553,Nitte University,education,education,Other,structured_openalex
W4409262865,2025,A5046317333,Naeun Ko,I60922564,Naver (South Korea),company,company,Other,structured_openalex
W4409262865,2025,A5003196471,Yonghyun Jeong,I60922564,Naver (South Korea),company,company,Other,structured_openalex
W4409262865,2025,A5012644755,Jong Chul Ye,I157485424,Korea Advanced Institute of Science and Technology,education,education,Other,structured_openalex
W4409262865,2025,A5012644755,Jong Chul Ye,I3130020584,International Graduate School of English,education,education,Other,structured_openalex
W4412711146,2025,A5040519477,Şule Taşlı Pektaş,I4210133958,Universidad Técnica de Manabí,education,education,Other,structured_openalex
W4412711146,2025,A5040519477,Şule Taşlı Pektaş,I4210155103,Ostim Technical University,education,education,Other,structured_openalex
W4412711146,2025,A5119098732,Bilge Sağlam,I4210155103,Ostim Technical University,education,education,Other,structured_openalex
W4414359744,2025,A5044417642,Donghao Zhou,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4414359744,2025,A5034551256,Jiancheng Huang,I19820366,Chinese Academy of Sciences,government,government,Other,structured_openalex
W4414359744,2025,A5034551256,Jiancheng Huang,I4210145761,Shenzhen Institutes of Advanced Technology,facility,research_institute,Other,structured_openalex
W4414359744,2025,A5041125572,Jinbin Bai,I165932596,National University of Singapore,education,education,Other,structured_openalex
W4414359744,2025,A5066420328,Jiaze Wang,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4414359744,2025,A5100353550,Hao Chen,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4414359744,2025,A5101415870,Guangyong Chen,I4210123185,Zhejiang Lab,facility,research_institute,Other,structured_openalex
W4414359744,2025,A5041613854,Xiaowei Hu,I4391012619,Shanghai Artificial Intelligence Laboratory,facility,research_institute,Other,structured_openalex
W4414359744,2025,A5032708386,Pheng‐Ann Heng,I177725633,Chinese University of Hong Kong,education,education,Other,structured_openalex
W4409656481,2025,A5053294570,Garret Maher,I4210165376,October 6 University,education,education,Other,structured_openalex
W4409656481,2025,A5117242900,Shahd Sherien,I4210165376,October 6 University,education,education,Other,structured_openalex
W4409990928,2025,A5033904998,Hancheng Zhu,I25757504,China University of Mining and Technology,education,education,Other,structured_openalex
W4409990928,2025,A5052465815,Ju Shi,I25757504,China University of Mining and Technology,education,education,Other,structured_openalex
W4409990928,2025,A5081933126,Zhiwen Shao,I25757504,China University of Mining and Technology,education,education,Other,structured_openalex
W4409990928,2025,A5023822600,Rui Yao,I25757504,China University of Mining and Technology,education,education,Other,structured_openalex
W4409990928,2025,A5049765236,Kunyang Sun,I25757504,China University of Mining and Technology,education,education,Other,structured_openalex
W4409990928,2025,A5033615240,Leida Li,I149594827,Xidian University,education,education,Other,structured_openalex
W4415427703,2025,A5023086235,Hiroaki Santo,I98285908,The University of Osaka,education,education,Other,structured_openalex
W4415427703,2025,A5033986386,Yasuyuki Matsushita,I98285908,The University of Osaka,education,education,Other,structured_openalex
W4415427703,2025,A5069226668,Fumio Okura,I98285908,The University of Osaka,education,education,Other,structured_openalex
W4416578205,2025,A5055657380,Lian Xiong,I10535382,Chongqing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4416578205,2025,A5055657380,Lian Xiong,I150229711,University of Electronic Science and Technology of China,education,education,Other,structured_openalex
W4416578205,2025,A5055686612,Huaixin Chen,I150229711,University of Electronic Science and Technology of China,education,education,Other,structured_openalex
W4416578205,2025,A5102294011,Yuxi Feng,I10535382,Chongqing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4408981580,2025,A5108303999,Delong Liu,I139759216,Beijing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4408981580,2025,A5100396097,Peng Wang,I139759216,Beijing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4408981580,2025,A5053619472,Zhicheng Zhao,I139759216,Beijing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4408981580,2025,A5053619472,Zhicheng Zhao,I4210108629,Computer Network Information Center,facility,research_institute,Other,structured_openalex
W4408981580,2025,A5052100570,Fei Su,I139759216,Beijing University of Posts and Telecommunications,education,education,Other,structured_openalex
W4408981580,2025,A5052100570,Fei Su,I4210108629,Computer Network Information Center,facility,research_institute,Other,structured_openalex
W4410415428,2025,A5049193986,Fredy Barrientos-Espillco,I121748325,Universidad Complutense de Madrid,education,education,Other,structured_openalex
W4410415428,2025,A5006686357,Gonzalo Pájares,I121748325,Universidad Complutense de Madrid,education,education,Other,structured_openalex
W4410415428,2025,A5038012447,J. Orozco,I121748325,Universidad Complutense de Madrid,education,education,Other,structured_openalex
W4410415428,2025,A5043189430,Eva Besada-Portas,I121748325,Universidad Complutense de Madrid,education,education,Other,structured_openalex
W4411870529,2025,A5035416995,Ting Tuo,I109935558,Ningbo University,education,education,Other,structured_openalex
W4411870529,2025,A5100756404,Lijun Guo,I109935558,Ningbo University,education,education,Other,structured_openalex
W4411870529,2025,A5100451793,Rong Zhang,I109935558,Ningbo University,education,education,Other,structured_openalex
W4411870529,2025,A5006282634,Yirui Wang,I109935558,Ningbo University,education,education,Other,structured_openalex
W4411870529,2025,A5004828717,Jiangbo Qian,I109935558,Ningbo University,education,education,Other,structured_openalex
W4411870529,2025,A5010245958,Shangce Gao,I42766147,University of Toyama,education,education,Other,structured_openalex
W4412985609,2025,A5119220064,Guo-Wen Diao,I204553293,"China University of Petroleum, Beijing",education,education,Other,structured_openalex
W4412985609,2025,A5100425092,Jian–wei Liu,I204553293,"China University of Petroleum, Beijing",education,education,Other,structured_openalex
W4408697620,2025,A5102567029,Mingliang Zhou,I158842170,Chongqing University,education,education,Other,structured_openalex
W4415538161,2025,A5119759061,Matteo Trippodo,I45084792,University of Florence,education,education,Other,structured_openalex
W4415538161,2025,A5065891142,Federico Becattini,I102064193,University of Siena,education,education,Other,structured_openalex
W4415538161,2025,A5043288749,Lorenzo Seidenari,I45084792,University of Florence,education,education,Other,structured_openalex
W4413342274,2025,A5092578107,Mihir Mulye,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4413342274,2025,A5037038868,Stefan Conrad,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4413342274,2025,A5083163824,Stefan Knecht,I44260953,Heinrich Heine University Düsseldorf,education,education,Other,structured_openalex
W4409657497,2025,A5076891548,Linkang Du,I87445476,Xi'an Jiaotong University,education,education,Other,structured_openalex
W4409657497,2025,A5100337210,Min Chen,I865915315,Vrije Universiteit Amsterdam,education,education,Other,structured_openalex
W4409657497,2025,A5101852774,Zhou Su,I87445476,Xi'an Jiaotong University,education,education,Other,structured_openalex
W4409657497,2025,A5058611515,Shouling Ji,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4409657497,2025,A5051951845,Peng Cheng,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4409657497,2025,A5100726041,Jiming Chen,I50760025,Hangzhou Dianzi University,education,education,Other,structured_openalex
W4409657497,2025,A5100726041,Jiming Chen,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4409657497,2025,A5100746182,Zhikun Zhang,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4409367107,2025,A5100535263,He Wang,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4409367107,2025,A5088102179,Longquan Dai,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4409367107,2025,A5035112538,Jinhui Tang,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4415538595,2025,A5004714255,Yizhou Lin,I99065089,Tsinghua University,education,education,Other,structured_openalex
W4415538595,2025,A5081580834,Nisha Huang,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4415538595,2025,A5081580834,Nisha Huang,I4210136793,Peng Cheng Laboratory,facility,research_institute,Other,structured_openalex
W4415538595,2025,A5022860753,Kaer Huang,I4210156165,Lenovo (China),company,company,Other,structured_openalex
W4415538595,2025,A5113152675,H. M. Liu,I99065089,Tsinghua University,education,education,Other,structured_openalex
W4415538595,2025,A5101236085,Yiqiang Yan,I4210156165,Lenovo (China),company,company,Other,structured_openalex
W4415538595,2025,A5100709306,Jie Guo,I4210136793,Peng Cheng Laboratory,facility,research_institute,Other,structured_openalex
W4415538595,2025,A5050657606,Tong‐Yee Lee,I91807558,National Cheng Kung University,education,education,Other,structured_openalex
W4415538595,2025,A5100754504,Xiu Li,I99065089,Tsinghua University,education,education,Other,structured_openalex
W4406448939,2025,A5113319881,Dongwon Kim,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4406448939,2025,A5101082644,Ju He,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4406448939,2025,A5091431342,Qihang Yu,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4406448939,2025,A5101879663,Chenglin Yang,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4406448939,2025,A5103004309,Xiaohui Shen,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4406448939,2025,A5060343759,Suha Kwak,I123900574,Pohang University of Science and Technology,education,education,Other,structured_openalex
W4406448939,2025,A5060343759,Suha Kwak,I2799891827,Korea Post,government,government,Other,structured_openalex
W4406448939,2025,A5070707237,Liang-Chieh Chen,I231086526,University of Siedlce,education,education,Other,structured_openalex
W4408353933,2025,A5063720114,Yuxiang Song,I66867065,East China Normal University,education,education,Other,structured_openalex
W4408353933,2025,A5106439267,Zhaoguang Long,I66867065,East China Normal University,education,education,Other,structured_openalex
W4408353933,2025,A5100890759,Changzhi Sun,I4210136246,China Telecom (China),company,company,Other,structured_openalex
W4408353933,2025,A5100890759,Changzhi Sun,I4387153335,China Telecom,company,company,Other,structured_openalex
W4408353933,2025,A5011502262,Aimin Zhou,I66867065,East China Normal University,education,education,Other,structured_openalex
W4416183443,2025,A5120446181,Muhammad Ahtesham,I122266389,University of Nebraska at Omaha,education,education,Other,structured_openalex
W4416183443,2025,A5075649839,Xin Zhong,I122266389,University of Nebraska at Omaha,education,education,Other,structured_openalex
W4416381275,2025,A5006160593,A. G. Kulikov,I118501908,National Research University Higher School of Economics,education,education,Other,structured_openalex
W4416381275,2025,A5099566335,Yuriy Sosnin,I118501908,National Research University Higher School of Economics,education,education,Other,structured_openalex
W4416549620,2025,A5004122804,Shengyi Wu,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5004122804,Shengyi Wu,I40347166,University of Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5061419124,Ronik Bhaskar,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5061419124,Ronik Bhaskar,I40347166,University of Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5093876076,Anna Yoo Jeong Ha,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5093876076,Anna Yoo Jeong Ha,I40347166,University of Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5076606321,Shawn Shan,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5076606321,Shawn Shan,I40347166,University of Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5111456411,Haitao Zheng,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5111456411,Haitao Zheng,I40347166,University of Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5108248360,Ben Y. Zhao,I39422238,University of Illinois Chicago,education,education,Other,structured_openalex
W4416549620,2025,A5108248360,Ben Y. Zhao,I40347166,University of Chicago,education,education,Other,structured_openalex
W4406899186,2025,A5058311586,Miao Zhang,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4406899186,2025,A5019091031,Jun Yin,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4406899186,2025,A5071117145,Pengyu Zeng,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4406899186,2025,A5072622467,Yiqing Shen,I145311948,Johns Hopkins University,education,education,Other,structured_openalex
W4406899186,2025,A5072622467,Yiqing Shen,I6059380,University of Baltimore,education,education,Other,structured_openalex
W4406899186,2025,A5012433446,Shuai Lü,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4406899186,2025,A5100737125,Xueqian Wang,I3131625388,University Town of Shenzhen,education,education,Other,structured_openalex
W4409959339,2025,A5032010578,Yi‐Fei Deng,I143868143,Anhui University,education,education,Other,structured_openalex
W4409959339,2025,A5101886931,Zhengyu Chen,I143868143,Anhui University,education,education,Other,structured_openalex
W4409959339,2025,A5100398932,Chenglong Li,I143868143,Anhui University,education,education,Other,structured_openalex
W4409959339,2025,A5030720334,Jin Tang,I143868143,Anhui University,education,education,Other,structured_openalex
W4409366422,2025,A5088225868,Tongyuan Bai,I194450716,Jilin University,education,education,Other,structured_openalex
W4409366422,2025,A5014815375,Xuping Xie,I194450716,Jilin University,education,education,Other,structured_openalex
W4409366422,2025,A5007023601,Zili Yi,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4409366422,2025,A5100449858,Yilin Wang,I1306409833,Adobe Systems (United States),company,company,Other,structured_openalex
W4409366422,2025,A5100449858,Yilin Wang,I194450716,Jilin University,education,education,Other,structured_openalex
W4409366422,2025,A5102011826,Rui Ma,I194450716,Jilin University,education,education,Other,structured_openalex
W4413150250,2025,A5046324058,Di Zhang,I168879160,Zhejiang University of Science and Technology,education,education,Other,structured_openalex
W4413150250,2025,A5046324058,Di Zhang,I22716506,Lanzhou University of Technology,education,education,Other,structured_openalex
W4413150250,2025,A5101581913,Xinyu Gao,I22716506,Lanzhou University of Technology,education,education,Other,structured_openalex
W4413150250,2025,A5086383368,Xiangsheng Zeng,I22716506,Lanzhou University of Technology,education,education,Other,structured_openalex
W4413150250,2025,A5081597336,Yongbo Jiang,I22716506,Lanzhou University of Technology,education,education,Other,structured_openalex
W4413150250,2025,A5028110202,Yingchaojie Feng,I22716506,Lanzhou University of Technology,education,education,Other,structured_openalex
W4413150250,2025,A5100441705,Wei Zhang,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4413150250,2025,A5100603879,Wei Chen,I168879160,Zhejiang University of Science and Technology,education,education,Other,structured_openalex
W4413150250,2025,A5100603879,Wei Chen,I76130692,Zhejiang University,education,education,Other,structured_openalex
W4414182328,2025,A5014212214,Chaoyi Tan,I12912129,Northeastern University,education,education,Other,structured_openalex
W4414182328,2025,A5108116860,Wenqing Zhang,I204465549,Washington University in St. Louis,education,education,Other,structured_openalex
W4414182328,2025,A5100507331,Zhen Qi,I12912129,Northeastern University,education,education,Other,structured_openalex
W4414182328,2025,A5078460147,Xinshi Li,I166088655,Montclair State University,education,education,Other,structured_openalex
W4414182328,2025,A5075374303,Ao Xiang,I203172682,Northern Arizona University,education,education,Other,structured_openalex
W4411484776,2025,A5021456286,Takeshi Takata,I87531838,Teikyo University,education,education,Other,structured_openalex
W4411484776,2025,A5005175440,Kentaro Yamada,I165690674,Oregon Health & Science University,education,education,Other,structured_openalex
W4411484776,2025,A5008588647,Masayoshi Yamamoto,I87531838,Teikyo University,education,education,Other,structured_openalex
W4411484776,2025,A5026306800,Hiroshi Kondo,I87531838,Teikyo University,education,education,Other,structured_openalex
W4408352371,2025,A5063215288,Yong Wu,I4472751,Anhui Normal University,education,education,Other,structured_openalex
W4408352371,2025,A5076231319,Rongxi Zhou,I4472751,Anhui Normal University,education,education,Other,structured_openalex
W4408352371,2025,A5101423566,Hongchao Li,I4472751,Anhui Normal University,education,education,Other,structured_openalex
W4408352371,2025,A5037033868,Ze Zhou,I4472751,Anhui Normal University,education,education,Other,structured_openalex
W4408352371,2025,A5010564135,Feifei Wei,I4472751,Anhui Normal University,education,education,Other,structured_openalex
W4408352371,2025,A5100771485,Min Li,I4210123258,Guangxi Academy of Agricultural Science,education,education,Other,structured_openalex
W4408352371,2025,A5102687987,Guodui He,I4210130954,China Institute Of Communications,other,research_institute,Other,structured_openalex
W4414360654,2025,A5039380097,Shuanglin Yan,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4414360654,2025,A5100361857,Jun Liu,I67415387,Lancaster University,education,education,Other,structured_openalex
W4414360654,2025,A5023003396,Neng Dong,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W4414360654,2025,A5111094006,Liyan Zhang,I9842412,Nanjing University of Aeronautics and Astronautics,education,education,Other,structured_openalex
W4414360654,2025,A5035112538,Jinhui Tang,I36399199,Nanjing University of Science and Technology,education,education,Other,structured_openalex
W7160100106,2025,A5111023417,Dewei Zhou,I4210141176,Communication University of Zhejiang,education,education,Other,structured_openalex
W7160100106,2025,A5135200765,Mingwei Li,I4210141176,Communication University of Zhejiang,education,education,Other,structured_openalex
W7160100106,2025,A5020316185,Zongxin Yang,I4210134579,Dana-Farber/Harvard Cancer Center,healthcare,healthcare,Other,structured_openalex
W7160100106,2025,A5101577828,Yi Yang,I4210141176,Communication University of Zhejiang,education,education,Other,structured_openalex
W4410706629,2025,A5012025699,Abhishek Mandal,I42934936,Dublin City University,education,education,Other,structured_openalex
W4410706629,2025,A5026333045,Susan Leavy,I100930933,University College Dublin,education,education,Other,structured_openalex
W4410706629,2025,A5022651146,Suzanne Little,I42934936,Dublin City University,education,education,Other,structured_openalex
W4408211979,2025,A5069424977,Zhanghui Liu,I80947539,Fuzhou University,education,education,Other,structured_openalex
W4408211979,2025,A5107895403,Jiali Lin,I80947539,Fuzhou University,education,education,Other,structured_openalex
W4408211979,2025,A5100707846,Yuzhong Chen,I80947539,Fuzhou University,education,education,Other,structured_openalex
W4408211979,2025,A5020634084,Yu Dong,I80947539,Fuzhou University,education,education,Other,structured_openalex
W4415654010,2025,A5001257603,Cynthia L. Bennett,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,structured_openalex
